# format	robotrace-shortcut-course-v1
# course_id	2021alljapan
# source_file	examples/synthetic/2021alljapan.json
# source_hash	911e0fcd2753915cbd935e4790520a7dc4147ceb7c7ca3beae2c0e6061b65a95
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2820	1250	-1634.38049
2830	1250	-1644.38049
2840	1250	-1654.38049
2850	1250	-1664.38049
2860	1250	-1674.38049
2870	1250	-1684.38049
2880	1250	-1694.38049
2890	1250	-1704.38049
2900	1250	-1714.38049
2910	1250	-1724.38049
2920	1250	-1734.38049
2930	1250	-1744.38049
2940	1250	-1754.38049
2950	1250	-1764.38049
2960	1250	-1774.38049
2970	1250	-1784.38049
2980	1250	-1794.38049
2990	1250	-1804.38049
3000	1250	-1814.38049
3010	1250	-1824.38049
3020	1250	-1834.38049
3030	1250	-1844.38049
3040	1250	-1854.38049
3050	1250	-1864.38049
3060	1250	-1874.38049
3070	1250	-1884.38049
3080	1250	-1894.38049
3090	1250	-1904.38049
3100	1250	-1914.38049
3110	1250	-1924.38049
3120	1250	-1934.38049
3130	1250	-1944.38049
3140	1250	-1954.38049
3150	1250	-1964.38049
3160	1250	-1974.38049
3170	1250	-1984.38049
3180	1250	-1994.38049
3190	1250	-2004.38049
3200	1250	-2014.38049
3210	1250	-2024.38049
3220	1250	-2034.38049
3230	1250	-2044.38049
3240	1250	-2054.38062
3250	1250	-2064.38062
3260	1250	-2074.38062
3270	1250	-2084.38062
3280	1250	-2094.38062
3290	1250	-2104.38062
3300	1250	-2114.38062
3310	1250	-2124.38062
3320	1250	-2134.38062
3330	1250	-2144.38062
3340	1250	-2154.38062
3350	1250	-2164.38062
3360	1250	-2174.38062
3370	1250	-2184.38062
3380	1250	-2194.38062
3390	1250	-2204.38062
3400	1250	-2214.38062
3410	1250	-2224.38062
3420	1250	-2234.38062
3430	1250	-2244.38062
3440	1250	-2254.38062
3450	1250	-2264.38062
3460	1250	-2274.38062
3470	1250	-2284.38062
3480	1250	-2294.38062
3490	1250	-2304.38062
3500	1250	-2314.38062
3510	1250	-2324.38062
3520	1250	-2334.38062
3530	1250	-2344.38062
3540	1250	-2354.38062
3550	1250	-2364.38062
3560	1250	-2374.38062
3570	1250	-2384.38062
3580	1250	-2394.38062
3590	1250	-2404.38062
3600	1250	-2414.38062
3610	1250	-2424.38062
3620	1250	-2434.38062
3630	1250	-2444.38062
3640	1250	-2454.38062
3650	1250	-2464.38062
3660	1250	-2474.38062
3670	1250	-2484.38062
3680	1250	-2494.38062
3690	1250	-2504.38062
3700	1250	-2514.38062
3710	1250	-2524.38062
3720	1250	-2534.38062
3730	1250	-2544.38062
3740	1250	-2554.38062
3750	1250	-2564.38062
3760	1250	-2574.38062
3770	1250	-2584.38062
3780	1250	-2594.38062
3790	1250	-2604.38062
3800	1250	-2614.38062
3810	1250	-2624.38062
3820	1250	-2634.38062
3830	1250	-2644.38062
3840	1250	-2654.38062
3850	1250	-2664.38062
3860	1250	-2674.38062
3870	1250	-2684.38062
3880	1250	-2694.38062
3890	1249.98083	-2704.38062
3900	1249.79321	-2714.37866
3910	1249.40576	-2724.37085
3920	1248.81848	-2734.35352
3930	1248.03162	-2744.32227
3940	1247.04565	-2754.27344
3950	1245.86084	-2764.20288
3960	1244.47778	-2774.10645
3970	1242.89685	-2783.98047
3980	1241.11877	-2793.82104
3990	1239.14417	-2803.62402
4000	1236.974	-2813.3855
4010	1234.60913	-2823.10181
4020	1232.05029	-2832.76855
4030	1229.29871	-2842.38232
4040	1226.36328	-2851.94165
4050	1223.4978	-2861.52222
4060	1220.82458	-2871.1582
4070	1218.34448	-2880.84546
4080	1216.05872	-2890.58057
4090	1213.96802	-2900.35938
4100	1212.07336	-2910.17822
4110	1210.37537	-2920.03271
4120	1208.87488	-2929.91943
4130	1207.57239	-2939.83398
4140	1206.46838	-2949.77271
4150	1205.56335	-2959.73145
4160	1204.85779	-2969.70654
4170	1204.35168	-2979.6936
4180	1204.04553	-2989.68872
4190	1203.93933	-2999.68799
4200	1204.03308	-3009.68726
4210	1204.32678	-3019.68286
4220	1204.82031	-3029.67041
4230	1205.51355	-3039.64624
4240	1206.40601	-3049.6062
4250	1207.49756	-3059.54614
4260	1208.78772	-3069.4624
4270	1210.27588	-3079.35107
4280	1211.96155	-3089.20776
4290	1213.84399	-3099.02881
4300	1215.92249	-3108.8103
4310	1218.19617	-3118.5481
4320	1220.66406	-3128.23853
4330	1223.32532	-3137.87793
4340	1226.17883	-3147.46191
4350	1229.12061	-3157.01929
4360	1231.88416	-3166.62964
4370	1234.45508	-3176.29346
4380	1236.83215	-3186.00659
4390	1239.01453	-3195.76538
4400	1241.00122	-3205.56592
4410	1242.79163	-3215.40405
4420	1244.38489	-3225.27612
4430	1245.78027	-3235.17822
4440	1246.97754	-3245.1062
4450	1247.97595	-3255.05591
4460	1248.77515	-3265.02393
4470	1249.37488	-3275.00562
4480	1249.7749	-3284.99756
4490	1249.97498	-3294.99536
4500	1250	-3304.99536
4510	1250	-3314.99536
4520	1250	-3324.99536
4530	1250	-3334.99536
4540	1250	-3344.99536
4550	1250	-3354.99536
4560	1250	-3364.99536
4570	1250	-3374.99536
4580	1250	-3384.99536
4590	1250	-3394.99536
4600	1250	-3404.99536
4610	1250	-3414.99536
4620	1250	-3424.99536
4630	1250	-3434.99536
4640	1250	-3444.99536
4650	1250	-3454.99536
4660	1250	-3464.99536
4670	1250	-3474.99536
4680	1250	-3484.99536
4690	1250	-3494.99536
4700	1250	-3504.99536
4710	1250	-3514.99536
4720	1250	-3524.99536
4730	1250	-3534.99536
4740	1250	-3544.99536
4750	1250	-3554.99536
4760	1250	-3564.99536
4770	1250	-3574.99536
4780	1250	-3584.99536
4790	1250	-3594.99536
4800	1250	-3604.99536
4810	1250	-3614.99536
4820	1250	-3624.99536
4830	1250	-3634.99536
4840	1250	-3644.99536
4850	1250	-3654.99536
4860	1250	-3664.99536
4870	1250	-3674.99536
4880	1250	-3684.99536
4890	1250	-3694.99536
4900	1250	-3704.99536
4910	1250	-3714.99536
4920	1250	-3724.99536
4930	1250	-3734.99536
4940	1250	-3744.99536
4950	1250	-3754.99536
4960	1250	-3764.99536
4970	1250	-3774.99536
4980	1250	-3784.99536
4990	1250	-3794.99536
5000	1250	-3804.99536
5010	1250	-3814.99536
5020	1250	-3824.99536
5030	1250	-3834.99536
5040	1250	-3844.99536
5050	1250	-3854.99536
5060	1250	-3864.99536
5070	1250	-3874.99536
5080	1250	-3884.99536
5090	1250	-3894.99536
5100	1250	-3904.99536
5110	1250	-3914.99536
5120	1250	-3924.99536
5130	1250	-3934.99536
5140	1250	-3944.99536
5150	1250	-3954.99536
5160	1250	-3964.99536
5170	1250	-3974.99536
5180	1250	-3984.99536
5190	1250	-3994.99536
5200	1250	-4004.99536
5210	1250	-4014.99536
5220	1250	-4024.99536
5230	1250	-4034.99536
5240	1250	-4044.99536
5250	1250	-4054.99536
5260	1250	-4064.99536
5270	1250	-4074.99536
5280	1250	-4084.99536
5290	1250	-4094.99536
5300	1250	-4104.99512
5310	1250	-4114.99512
5320	1250	-4124.99512
5330	1250	-4134.99512
5340	1250	-4144.99512
5350	1250	-4154.99512
5360	1250	-4164.99512
5370	1250	-4174.99512
5380	1250	-4184.99512
5390	1250	-4194.99512
5400	1250	-4204.99512
5410	1250	-4214.99512
5420	1250	-4224.99512
5430	1250	-4234.99512
5440	1250	-4244.99512
5450	1250	-4254.99512
5460	1250	-4264.99512
5470	1250	-4274.99512
5480	1250	-4284.99512
5490	1250	-4294.99512
5500	1250	-4304.99512
5510	1250	-4314.99512
5520	1250	-4324.99512
5530	1250	-4334.99512
5540	1250	-4344.99512
5550	1250	-4354.99512
5560	1250	-4364.99512
5570	1250	-4374.99512
5580	1250	-4384.99512
5590	1250	-4394.99512
5600	1250	-4404.99512
5610	1250	-4414.99512
5620	1250	-4424.99512
5630	1250	-4434.99512
5640	1250	-4444.99512
5650	1250	-4454.99512
5660	1250	-4464.99512
5670	1250	-4474.99512
5680	1250	-4484.99512
5690	1250	-4494.99512
5700	1250	-4504.99512
5710	1250	-4514.99512
5720	1250	-4524.99512
5730	1250	-4534.99512
5740	1250	-4544.99512
5750	1250	-4554.99512
5760	1250	-4564.99512
5770	1250	-4574.99512
5780	1250	-4584.99512
5790	1250	-4594.99512
5800	1250	-4604.99512
5810	1250	-4614.99512
5820	1250	-4624.99512
5830	1250	-4634.99512
5840	1250	-4644.99512
5850	1250	-4654.99512
5860	1250	-4664.99512
5870	1250	-4674.99512
5880	1250	-4684.99512
5890	1250	-4694.99512
5900	1250	-4704.99512
5910	1250	-4714.99512
5920	1250	-4724.99512
5930	1250	-4734.99512
5940	1250	-4744.99512
5950	1250	-4754.99512
5960	1250	-4764.99512
5970	1250	-4774.99512
5980	1250	-4784.99512
5990	1250	-4794.99512
6000	1250	-4804.99512
6010	1250	-4814.99512
6020	1250	-4824.99512
6030	1250	-4834.99512
6040	1250	-4844.99512
6050	1250	-4854.99512
6060	1250	-4864.99512
6070	1250	-4874.99512
6080	1250	-4884.99512
6090	1250	-4894.99512
6100	1250	-4904.99512
6110	1250	-4914.99512
6120	1250	-4924.99512
6130	1250	-4934.99512
6140	1250	-4944.99512
6150	1250	-4954.99512
6160	1250	-4964.99512
6170	1250	-4974.99512
6180	1250	-4984.99512
6190	1250	-4994.99512
6200	1250	-5004.99512
6210	1250	-5014.99512
6220	1250	-5024.99512
6230	1250	-5034.99512
6240	1250	-5044.99512
6250	1250	-5054.99512
6260	1250	-5064.99512
6270	1250	-5074.99512
6280	1250	-5084.99512
6290	1250	-5094.99512
6300	1250	-5104.99512
6310	1250	-5114.99512
6320	1250	-5124.99512
6330	1250	-5134.99512
6340	1250	-5144.99512
6350	1250	-5154.99512
6360	1250	-5164.99512
6370	1250	-5174.99512
6380	1250	-5184.99512
6390	1250	-5194.99512
6400	1250	-5204.99512
6410	1250	-5214.99512
6420	1250	-5224.99512
6430	1250	-5234.99512
6440	1250	-5244.99512
6450	1250	-5254.99512
6460	1250	-5264.99512
6470	1250	-5274.99512
6480	1250	-5284.99512
6490	1250	-5294.99512
6500	1250	-5304.99512
6510	1250	-5314.99512
6520	1250	-5324.99512
6530	1250	-5334.99512
6540	1250	-5344.99512
6550	1250	-5354.99512
6560	1250	-5364.99512
6570	1250	-5374.99512
6580	1250	-5384.99512
6590	1250	-5394.99512
6600	1249.9751	-5404.99512
6610	1249.77515	-5414.99316
6620	1249.37537	-5424.98486
6630	1248.77588	-5434.9668
6640	1247.97681	-5444.93457
6650	1246.97852	-5454.88428
6660	1245.78162	-5464.8125
6670	1244.38623	-5474.71436
6680	1242.79321	-5484.58643
6690	1241.00305	-5494.4248
6700	1239.01648	-5504.2251
6710	1236.83423	-5513.98389
6720	1234.4574	-5523.69727
6730	1231.88672	-5533.36133
6740	1229.12329	-5542.97168
6750	1226.16821	-5552.5249
6760	1223.02271	-5562.01709
6770	1219.68799	-5571.44434
6780	1216.16541	-5580.80322
6790	1212.4563	-5590.08984
6800	1208.56226	-5599.30029
6810	1204.48486	-5608.43115
6820	1200.22559	-5617.47852
6830	1195.78625	-5626.43896
6840	1191.1687	-5635.30859
6850	1186.37463	-5644.08447
6860	1181.40588	-5652.7627
6870	1176.26477	-5661.33936
6880	1170.953	-5669.81201
6890	1165.47302	-5678.17676
6900	1159.82678	-5686.42969
6910	1154.0166	-5694.56836
6920	1148.0448	-5702.58936
6930	1141.91382	-5710.48926
6940	1135.62598	-5718.26514
6950	1129.18408	-5725.91309
6960	1122.59033	-5733.43115
6970	1115.84766	-5740.81592
6980	1108.95862	-5748.06396
6990	1101.92603	-5755.17334
7000	1094.75269	-5762.14014
7010	1087.44141	-5768.9624
7020	1079.99512	-5775.63721
7030	1072.41687	-5782.16162
7040	1064.70972	-5788.53271
7050	1056.87659	-5794.74902
7060	1048.92078	-5800.80713
7070	1040.84546	-5806.70508
7080	1032.65369	-5812.43994
7090	1024.34888	-5818.01025
7100	1015.93439	-5823.41357
7110	1007.41351	-5828.64697
7120	998.789673	-5833.70947
7130	990.066284	-5838.59814
7140	981.246887	-5843.31104
7150	972.335022	-5847.84717
7160	963.334229	-5852.2041
7170	954.248047	-5856.37988
7180	945.0802	-5860.37354
7190	935.834351	-5864.18262
7200	926.51416	-5867.80615
7210	917.123352	-5871.24268
7220	907.66571	-5874.49072
7230	898.144958	-5877.54883
7240	888.565002	-5880.41602
7250	878.929626	-5883.09131
7260	869.242676	-5885.57324
7270	859.507996	-5887.86084
7280	849.729492	-5889.95312
7290	839.911194	-5891.84961
7300	830.056824	-5893.54932
7310	820.170532	-5895.05176
7320	810.256104	-5896.35596
7330	800.317627	-5897.46191
7340	790.358948	-5898.36865
7350	780.384216	-5899.07617
7360	770.397278	-5899.58398
7370	760.402161	-5899.8916
7380	750.402893	-5900
7390	740.40387	-5899.88477
7400	730.410767	-5899.52002
7410	720.429932	-5898.90527
7420	710.46759	-5898.0415
7430	700.529907	-5896.9292
7440	690.623169	-5895.56836
7450	680.75354	-5893.96045
7460	670.927185	-5892.10645
7470	661.150269	-5890.00732
7480	651.428833	-5887.66455
7490	641.769043	-5885.0791
7500	632.17688	-5882.25342
7510	622.658386	-5879.18896
7520	613.219421	-5875.88721
7530	603.865967	-5872.35059
7540	594.603882	-5868.58105
7550	585.438843	-5864.58154
7560	576.376709	-5860.354
7570	567.423035	-5855.90137
7580	558.583496	-5851.22607
7590	549.863586	-5846.33154
7600	541.268738	-5841.22021
7610	532.804321	-5835.896
7620	524.475647	-5830.36182
7630	516.287964	-5824.62061
7640	508.246307	-5818.67725
7650	500.355774	-5812.53418
7660	492.621216	-5806.19629
7670	485.047546	-5799.66699
7680	477.639435	-5792.9502
7690	470.401581	-5786.05029
7700	463.33844	-5778.97168
7710	456.454437	-5771.71875
7720	449.753906	-5764.2959
7730	443.241028	-5756.70801
7740	436.919861	-5748.95947
7750	430.794342	-5741.05566
7760	424.868347	-5733.00098
7770	419.145508	-5724.80078
7780	413.629486	-5716.45996
7790	408.323639	-5707.98389
7800	403.231354	-5699.37793
7810	398.355804	-5690.64697
7820	393.700012	-5681.79736
7830	389.266876	-5672.83398
7840	385.059204	-5663.7627
7850	381.07959	-5654.58887
7860	377.330566	-5645.31836
7870	373.814423	-5635.95752
7880	370.533386	-5626.51123
7890	367.489532	-5616.98584
7900	364.684692	-5607.3877
7910	362.120697	-5597.72217
7920	359.799103	-5587.99561
7930	357.721375	-5578.21436
7940	355.888794	-5568.38379
7950	354.302521	-5558.51074
7960	352.963562	-5548.60107
7970	351.872711	-5538.66113
7980	351.030701	-5528.69678
7990	350.438049	-5518.71484
8000	350.095062	-5508.7207
8010	350.008179	-5498.72168
8020	350.635345	-5488.74512
8030	352.255341	-5478.88184
8040	354.85199	-5469.229
8050	358.399292	-5459.88379
8060	362.861877	-5450.93945
8070	368.195099	-5442.48535
8080	374.345673	-5434.60547
8090	381.252167	-5427.37939
8100	388.845581	-5420.87891
8110	397.050018	-5415.16895
8120	405.783508	-5410.30664
8130	414.958801	-5406.34033
8140	424.484222	-5403.31006
8150	434.264587	-5401.24561
8160	444.202179	-5400.16846
8170	454.198914	-5400
8180	464.198914	-5400
8190	474.198914	-5400
8200	484.198914	-5400
8210	494.198914	-5400
8220	504.198914	-5400
8230	514.198914	-5400
8240	524.198914	-5400
8250	534.198914	-5400
8260	544.198914	-5400
8270	554.198853	-5399.97803
8280	564.195923	-5399.74805
8290	574.184143	-5399.26807
8300	584.157288	-5398.53906
8310	594.109009	-5397.56055
8320	604.033203	-5396.3335
8330	613.923645	-5394.85938
8340	623.774109	-5393.1377
8350	633.578491	-5391.1709
8360	643.330627	-5388.95947
8370	653.024414	-5386.50488
8380	662.65387	-5383.80859
8390	672.212891	-5380.87256
8400	681.695496	-5377.69873
8410	691.095825	-5374.28857
8420	700.40802	-5370.64453
8430	709.62616	-5366.76904
8440	718.744507	-5362.66406
8450	727.757446	-5358.33252
8460	736.659302	-5353.77734
8470	745.444458	-5349.00049
8480	754.107483	-5344.00586
8490	762.643005	-5338.79639
8500	771.045593	-5333.375
8510	779.309998	-5327.74512
8520	787.431091	-5321.91064
8530	795.40387	-5315.875
8540	803.223206	-5309.6416
8550	810.884338	-5303.21484
8560	818.382385	-5296.59863
8570	825.712708	-5289.79736
8580	832.870728	-5282.81445
8590	839.85199	-5275.65527
8600	846.6521	-5268.32373
8610	853.266785	-5260.82422
8620	859.691956	-5253.16162
8630	865.923523	-5245.34131
8640	871.957703	-5237.36719
8650	877.790649	-5229.24512
8660	883.418762	-5220.97949
8670	888.838501	-5212.57568
8680	894.046448	-5204.03955
8690	899.039368	-5195.37549
8700	903.814209	-5186.58936
8710	908.367859	-5177.68652
8720	912.697571	-5168.67285
8730	916.800659	-5159.55322
8740	920.674438	-5150.33447
8750	924.316589	-5141.02148
8760	927.724792	-5131.62061
8770	930.896912	-5122.13721
8780	933.830994	-5112.57764
8790	936.525208	-5102.94775
8800	938.977844	-5093.25342
8810	941.187439	-5083.50098
8820	943.152466	-5073.69629
8830	944.871826	-5063.84521
8840	946.344421	-5053.95459
8850	947.569275	-5044.03027
8860	948.545715	-5034.07812
8870	949.27301	-5024.10498
8880	949.750793	-5014.1167
8890	949.97876	-5004.11963
8900	949.956787	-4994.11963
8910	949.684814	-4984.12402
8920	949.163025	-4974.1377
8930	948.391846	-4964.16748
8940	947.371643	-4954.22021
8950	946.103088	-4944.30127
8960	944.586975	-4934.41699
8970	942.82428	-4924.57373
8980	940.81604	-4914.77783
8990	938.563599	-4905.03516
9000	936.068298	-4895.35156
9010	933.331726	-4885.73389
9020	930.355591	-4876.18701
9030	927.141724	-4866.71777
9040	923.6922	-4857.33203
9050	920.009094	-4848.03516
9060	916.094727	-4838.8335
9070	911.951599	-4829.73242
9080	907.582275	-4820.73779
9090	902.989441	-4811.85498
9100	898.175964	-4803.09033
9110	893.144958	-4794.44824
9120	887.899475	-4785.93457
9130	882.44281	-4777.55518
9140	876.778381	-4769.31445
9150	870.909729	-4761.21777
9160	864.840515	-4753.27051
9170	858.574524	-4745.47754
9180	852.115723	-4737.84326
9190	845.468079	-4730.37305
9200	838.635742	-4723.07129
9210	831.623108	-4715.94287
9220	824.434387	-4708.9917
9230	817.074219	-4702.22266
9240	809.547058	-4695.63965
9250	801.857727	-4689.24658
9260	794.011047	-4683.04785
9270	786.01178	-4677.04736
9280	777.865051	-4671.24854
9290	769.575928	-4665.65527
9300	761.149597	-4660.271
9310	752.591248	-4655.09863
9320	743.906311	-4650.14258
9330	735.10022	-4645.40479
9340	726.178406	-4640.88818
9350	717.146484	-4636.59668
9360	708.010132	-4632.53174
9370	698.774963	-4628.69678
9380	689.446899	-4625.09375
9390	680.031616	-4621.7251
9400	670.535095	-4618.59326
9410	660.963257	-4615.69922
9420	651.322083	-4613.04541
9430	641.617554	-4610.63379
9440	631.855774	-4608.46484
9450	622.042847	-4606.54102
9460	612.184875	-4604.86328
9470	602.288086	-4603.43213
9480	592.358582	-4602.24902
9490	582.402588	-4601.31445
9500	572.426392	-4600.62939
9510	562.436157	-4600.19336
9520	552.43811	-4600.00732
9530	542.438599	-4600.07129
9540	532.443787	-4600.38525
9550	522.459961	-4600.94922
9560	512.493347	-4601.76221
9570	502.55014	-4602.82422
9580	492.636597	-4604.13477
9590	482.758942	-4605.69238
9600	472.923279	-4607.49609
9610	463.135773	-4609.54541
9620	453.402588	-4611.83887
9630	443.729767	-4614.375
9640	434.123352	-4617.15186
9650	424.589355	-4620.16846
9660	415.133728	-4623.42188
9670	405.762421	-4626.91064
9680	396.481232	-4630.63281
9690	387.29599	-4634.58594
9700	378.212433	-4638.76758
9710	369.236237	-4643.17432
9720	360.373016	-4647.80469
9730	351.628296	-4652.65479
9740	343.007568	-4657.72217
9750	334.516174	-4663.00342
9760	326.159485	-4668.49512
9770	317.942657	-4674.19434
9780	309.87088	-4680.09668
9790	301.949188	-4686.19922
9800	294.182495	-4692.49805
9810	286.575684	-4698.98877
9820	279.133514	-4705.66797
9830	271.860626	-4712.53076
9840	264.761566	-4719.57324
9850	257.840759	-4726.7915
9860	251.102539	-4734.17969
9870	244.551132	-4741.73486
9880	238.190628	-4749.45068
9890	232.024979	-4757.32373
9900	226.05806	-4765.34766
9910	220.293594	-4773.51904
9920	214.735184	-4781.83154
9930	209.386307	-4790.28027
9940	204.250305	-4798.86035
9950	199.330368	-4807.56592
9960	194.629608	-4816.39209
9970	190.150925	-4825.33252
9980	185.897156	-4834.38281
9990	181.870926	-4843.53613
10000	178.074768	-4852.78711
10010	174.511047	-4862.13037
10020	171.182007	-4871.55957
10030	168.089706	-4881.06934
10040	165.236084	-4890.65332
10050	162.622925	-4900.30566
10060	160.251877	-4910.02002
10070	158.124405	-4919.79102
10080	156.241837	-4929.61182
10090	154.605347	-4939.47656
10100	153.167007	-4949.37256
10110	151.745682	-4959.271
10120	150.324371	-4969.16943
10130	148.903046	-4979.06787
10140	147.48172	-4988.9668
10150	146.06041	-4998.86523
10160	144.639084	-5008.76367
10170	143.217758	-5018.66211
10180	141.796448	-5028.56055
10190	140.375122	-5038.45898
10200	138.953812	-5048.35742
10210	137.532486	-5058.25586
10220	136.11116	-5068.1543
10230	134.68985	-5078.05273
10240	133.268524	-5087.95117
10250	131.847214	-5097.84961
10260	130.425888	-5107.74805
10270	129.004562	-5117.64697
10280	127.583244	-5127.54541
10290	126.161926	-5137.44385
10300	124.740608	-5147.34229
10310	123.31929	-5157.24072
10320	121.897964	-5167.13916
10330	120.476646	-5177.0376
10340	119.055328	-5186.93604
10350	117.63401	-5196.83447
10360	116.212692	-5206.73291
10370	114.791367	-5216.63135
10380	113.370049	-5226.52979
10390	111.94873	-5236.42871
10400	110.527412	-5246.32715
10410	109.106087	-5256.22559
