# format	robotrace-shortcut-course-v1
# course_id	2018alljapan
# source_file	examples/synthetic/2018alljapan.json
# source_hash	d3221b13d6508917cb66a6460670b86db2aa04271c4670e1bf045b8e8796d2d6
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2550	1000.01727	1583.53394
2560	1000.0174	1593.53394
2570	1000.01752	1603.53394
2580	1000.01758	1613.53394
2590	1000.0177	1623.53394
2600	1000.01782	1633.53394
2610	1000.01794	1643.53394
2620	1000.01807	1653.53394
2630	1000.01813	1663.53394
2640	1000.01825	1673.53394
2650	1000.01837	1683.53394
2660	1000.01849	1693.53394
2670	1000.01855	1703.53394
2680	1000.01868	1713.53394
2690	1000.0188	1723.53394
2700	1000.01892	1733.53394
2710	1000.01904	1743.53394
2720	1000.0191	1753.53394
2730	1000.01923	1763.53394
2740	1000.01935	1773.53394
2750	1000.01947	1783.53394
2760	1000.01959	1793.53394
2770	1000.01965	1803.53394
2780	1000.01978	1813.53394
2790	1000.0199	1823.53394
2800	1000.02002	1833.53394
2810	1000.02008	1843.53394
2820	1000.0202	1853.53394
2830	1000.02032	1863.53394
2840	1000.02045	1873.53394
2850	1000.02057	1883.53394
2860	1000.02063	1893.53394
2870	1000.02075	1903.53394
2880	1000.02087	1913.53394
2890	1000.021	1923.53394
2900	1000.02112	1933.53394
2910	1000.02118	1943.53394
2920	1000.0213	1953.53394
2930	1000.02142	1963.53394
2940	1000.02155	1973.53394
2950	1000.02167	1983.53394
2960	1000.02173	1993.53394
2970	1000.02185	2003.53394
2980	1000.02197	2013.53394
2990	1000.02209	2023.53394
3000	1000.02216	2033.53394
3010	1000.02228	2043.53394
3020	1000.0224	2053.53394
3030	1000.02252	2063.53394
3040	1000.02264	2073.53394
3050	1000.02271	2083.53394
3060	1000.02283	2093.53394
3070	1000.02295	2103.53394
3080	1000.02307	2113.53394
3090	1000.02319	2123.53394
3100	1000.02325	2133.53394
3110	1000.02338	2143.53394
3120	1000.0235	2153.53394
3130	1000.02362	2163.53394
3140	1000.02368	2173.53394
3150	1000.0238	2183.53394
3160	1000.02393	2193.53394
3170	1000.02405	2203.53394
3180	1000.02417	2213.53394
3190	1000.02423	2223.53394
3200	1000.02435	2233.53394
3210	1000.02448	2243.53394
3220	1000.0246	2253.53394
3230	1000.02472	2263.53394
3240	1000.02478	2273.53394
3250	1000.0249	2283.53394
3260	1000.02502	2293.53394
3270	1000.02515	2303.53394
3280	1000.02521	2313.53394
3290	1000.02533	2323.53394
3300	1000.02545	2333.53394
3310	1000.02557	2343.53394
3320	1000.0257	2353.53394
3330	1000.02576	2363.53394
3340	1000.02588	2373.53394
3350	1000.026	2383.53394
3360	1000.02612	2393.53394
3370	1000.02625	2403.53394
3380	1000.02631	2413.53394
3390	1000.02643	2423.53394
3400	1000.02655	2433.53394
3410	1000.02667	2443.53394
3420	1000.02679	2453.53394
3430	1000.02686	2463.53394
3440	1000.02698	2473.53394
3450	1000.0271	2483.53394
3460	1000.02722	2493.53394
3470	1000.02106	2503.53394
3480	999.935852	2513.53345
3490	999.75061	2523.53174
3500	999.465393	2533.52759
3510	999.080261	2543.52026
3520	998.595215	2553.5083
3530	998.010315	2563.49121
3540	997.325562	2573.46777
3550	996.541138	2583.43677
3560	995.657104	2593.39771
3570	994.673401	2603.34912
3580	993.590332	2613.29028
3590	992.407837	2623.21997
3600	991.12616	2633.13745
3610	989.745361	2643.04175
3620	988.265564	2652.93164
3630	986.686951	2662.80615
3640	985.009705	2672.66455
3650	983.233948	2682.50537
3660	981.359863	2692.32837
3670	979.387634	2702.13184
3680	977.317444	2711.91504
3690	975.149597	2721.67725
3700	972.884216	2731.41724
3710	970.521545	2741.13403
3720	968.061768	2750.8269
3730	965.505249	2760.49438
3740	962.852173	2770.13599
3750	960.102844	2779.75073
3760	957.257446	2789.33716
3770	954.316345	2798.89502
3780	951.279846	2808.42261
3790	948.148193	2817.91968
3800	944.921753	2827.38477
3810	941.60083	2836.81714
3820	938.18573	2846.21606
3830	934.676819	2855.58008
3840	931.074463	2864.90869
3850	927.378967	2874.20068
3860	923.590759	2883.45532
3870	919.710205	2892.67163
3880	915.737671	2901.84863
3890	911.673523	2910.9856
3900	907.51825	2920.0813
3910	903.272217	2929.13501
3920	898.935913	2938.146
3930	894.509644	2947.11304
3940	889.993958	2956.0354
3950	885.389282	2964.91211
3960	880.696106	2973.74219
3970	875.914795	2982.52515
3980	871.045959	2991.25977
3990	866.089966	2999.94507
4000	861.047424	3008.58057
4010	855.918762	3017.16528
4020	850.704468	3025.69824
4030	845.405151	3034.17847
4040	840.021301	3042.60547
4050	834.553406	3050.97827
4060	829.002075	3059.29565
4070	823.367859	3067.55737
4080	817.651306	3075.76221
4090	811.853027	3083.90967
4100	805.973511	3091.99854
4110	800.013428	3100.02832
4120	793.973389	3107.99805
4130	787.853882	3115.90698
4140	781.65564	3123.75415
4150	775.379211	3131.53931
4160	769.025269	3139.26099
4170	762.594421	3146.91895
4180	756.08728	3154.51221
4190	749.504578	3162.03979
4200	742.846924	3169.50146
4210	736.114929	3176.896
4220	729.309387	3184.2229
4230	722.430908	3191.48145
4240	715.480225	3198.67065
4250	708.457947	3205.79028
4260	701.364807	3212.83911
4270	694.201599	3219.81665
4280	686.968933	3226.72241
4290	679.667603	3233.55542
4300	672.298279	3240.31494
4310	664.861694	3247.00049
4320	657.358704	3253.61133
4330	649.789917	3260.14697
4340	642.156189	3266.60645
4350	634.458252	3272.98926
4360	626.696899	3279.29492
4370	618.872803	3285.52246
4380	610.986877	3291.67163
4390	603.039856	3297.74146
4400	595.032532	3303.73169
4410	586.965698	3309.64136
4420	578.840149	3315.47021
4430	570.656738	3321.21753
4440	562.41626	3326.88257
4450	554.119568	3332.46509
4460	545.767456	3337.96436
4470	537.360779	3343.37964
4480	528.90033	3348.71069
4490	520.387024	3353.95703
4500	511.821686	3359.11768
4510	503.205139	3364.19263
4520	494.5383	3369.18115
4530	485.822021	3374.08276
4540	477.057129	3378.89697
4550	468.244568	3383.62329
4560	459.385162	3388.26099
4570	450.479828	3392.8103
4580	441.529449	3397.27002
4590	432.534943	3401.64014
4600	423.497162	3405.91992
4610	414.417023	3410.10938
4620	405.295471	3414.20776
4630	396.133362	3418.2146
4640	386.931671	3422.12964
4650	377.691284	3425.95264
4660	368.413116	3429.68286
4670	359.098145	3433.32007
4680	349.747223	3436.86401
4690	340.361359	3440.31445
4700	330.941467	3443.67065
4710	321.488464	3446.93262
4720	312.003326	3450.09985
4730	302.486969	3453.17188
4740	292.940399	3456.14893
4750	283.364502	3459.03027
4760	273.760315	3461.81543
4770	264.128723	3464.50464
4780	254.470734	3467.09741
4790	244.787292	3469.59351
4800	235.079376	3471.99268
4810	225.347961	3474.29443
4820	215.594009	3476.49902
4830	205.818497	3478.60571
4840	196.022415	3480.61475
4850	186.206726	3482.52563
4860	176.372437	3484.33813
4870	166.520493	3486.05249
4880	156.651901	3487.66797
4890	146.767654	3489.18481
4900	136.868729	3490.60278
4910	126.956131	3491.92163
4920	117.03083	3493.14136
4930	107.093834	3494.26172
4940	97.1461258	3495.28271
4950	87.1887054	3496.2041
4960	77.2225723	3497.02588
4970	67.2487183	3497.7478
4980	57.2681427	3498.37012
4990	47.2818451	3498.89258
5000	37.2908173	3499.31519
5010	27.2960682	3499.63794
5020	17.2985897	3499.8606
5030	7.29938412	3499.9834
5040	-2.70055175	3500.00977
5050	-12.700552	3500.01001
5060	-22.700552	3500.01001
5070	-32.7005501	3500.01025
5080	-42.7005501	3500.01025
5090	-52.7005501	3500.0105
5100	-62.7005501	3500.0105
5110	-72.7005539	3500.0105
5120	-82.7005539	3500.01074
5130	-92.7005539	3500.01074
5140	-102.700554	3500.01099
5150	-112.700554	3500.01099
5160	-122.700554	3500.01123
5170	-132.700546	3500.01123
5180	-142.700546	3500.01147
5190	-152.700546	3500.01147
5200	-162.700546	3500.01147
5210	-172.700546	3500.01172
5220	-182.700546	3500.01172
5230	-192.700546	3500.01196
5240	-202.700546	3500.01196
5250	-212.700546	3500.01221
5260	-222.700546	3500.01221
5270	-232.700546	3500.01245
5280	-242.700546	3500.01245
5290	-252.700546	3500.0127
5300	-262.700562	3500.0127
5310	-272.700562	3500.0127
5320	-282.700562	3500.01294
5330	-292.700562	3500.01294
5340	-302.700562	3500.01318
5350	-312.700562	3500.01318
5360	-322.700562	3500.01343
5370	-332.700562	3500.01343
5380	-342.700562	3500.01367
5390	-352.700562	3500.01367
5400	-362.700562	3500.01367
5410	-372.700562	3500.01392
5420	-382.700562	3500.01392
5430	-392.700562	3500.01416
5440	-402.700562	3500.01416
5450	-412.700562	3500.0144
5460	-422.700562	3500.0144
5470	-432.700562	3500.01465
5480	-442.700562	3500.01465
5490	-452.700562	3500.01465
5500	-462.700562	3500.01489
5510	-472.700562	3500.01489
5520	-482.700562	3500.01514
5530	-492.700562	3500.01514
5540	-502.700562	3500.01538
5550	-512.700562	3500.01538
5560	-522.700562	3500.01562
5570	-532.700562	3500.01562
5580	-542.700562	3500.01562
5590	-552.700562	3500.01587
5600	-562.700562	3500.01587
5610	-572.700562	3500.01611
5620	-582.700562	3500.01611
5630	-592.700562	3500.01636
5640	-602.700195	3500.05396
5650	-612.666138	3500.82666
5660	-622.505066	3502.59082
5670	-632.118774	3505.32812
5680	-641.411194	3509.01172
5690	-650.289429	3513.60449
5700	-658.664795	3519.06055
5710	-666.453613	3525.32568
5720	-673.578003	3532.33691
5730	-679.966919	3540.02466
5740	-685.556396	3548.31152
5750	-690.290649	3557.11523
5760	-694.122314	3566.34741
5770	-697.013184	3575.91626
5780	-698.934326	3585.72559
5790	-699.866577	3595.67798
5800	-699.800598	3605.67358
5810	-698.737	3615.61255
5820	-696.686523	3625.396
5830	-693.669556	3634.92554
5840	-689.716309	3644.10645
5850	-684.866272	3652.84668
5860	-679.167847	3661.05933
5870	-672.67804	3668.66187
5880	-665.461609	3675.57837
5890	-657.590759	3681.74023
5900	-649.144104	3687.08521
5910	-640.205994	3691.56055
5920	-630.865784	3695.12085
5930	-621.216736	3697.7312
5940	-611.355347	3699.36499
5950	-601.380127	3700.00635
5960	-591.380188	3700.01636
5970	-581.380188	3700.01611
5980	-571.380188	3700.01611
5990	-561.380188	3700.01587
6000	-551.380188	3700.01587
6010	-541.380188	3700.01562
6020	-531.380188	3700.01562
6030	-521.380188	3700.01562
6040	-511.380157	3700.01538
6050	-501.380157	3700.01538
6060	-491.380157	3700.01514
6070	-481.380157	3700.01514
6080	-471.380157	3700.01489
6090	-461.380157	3700.01489
6100	-451.380157	3700.01465
6110	-441.380157	3700.01465
6120	-431.380157	3700.0144
6130	-421.380157	3700.0144
6140	-411.380157	3700.0144
6150	-401.380157	3700.01416
6160	-391.380157	3700.01416
6170	-381.380157	3700.01392
6180	-371.380157	3700.01392
6190	-361.380157	3700.01367
6200	-351.380157	3700.01367
6210	-341.380157	3700.01343
6220	-331.380157	3700.01343
6230	-321.380157	3700.01343
6240	-311.380157	3700.01318
6250	-301.380157	3700.01318
6260	-291.380157	3700.01294
6270	-281.380157	3700.01294
6280	-271.380157	3700.0127
6290	-261.380157	3700.0127
6300	-251.380173	3700.01245
6310	-241.380173	3700.01245
6320	-231.380173	3700.01245
6330	-221.380173	3700.01221
6340	-211.380173	3700.01221
6350	-201.380173	3700.01196
6360	-191.380173	3700.01196
6370	-181.380173	3700.01172
6380	-171.380173	3700.01172
6390	-161.380173	3700.01147
6400	-151.380173	3700.01147
6410	-141.380173	3700.01147
6420	-131.380173	3700.01123
6430	-121.380173	3700.01123
6440	-111.380173	3700.01099
6450	-101.380173	3700.01099
6460	-91.3801727	3700.01074
6470	-81.3801727	3700.01074
6480	-71.3801727	3700.0105
6490	-61.3801689	3700.0105
6500	-51.3801689	3700.0105
6510	-41.3801689	3700.01025
6520	-31.3801708	3700.01025
6530	-21.3801708	3700.01001
6540	-11.3801708	3700.01001
6550	-1.3801707	3700.00977
6560	8.60931206	3700.37744
6570	18.5131397	3701.73071
6580	28.2324047	3704.06567
6590	37.6699944	3707.35938
6600	46.7316132	3711.57886
6610	55.3267174	3716.68188
6620	63.3694305	3722.61743
6630	70.7793884	3729.32642
6640	77.4825592	3736.74146
6650	83.4119644	3744.78882
6660	88.5083618	3753.38794
6670	92.7208252	3762.45264
6680	96.0072632	3771.89282
6690	98.3348465	3781.61401
6700	99.6803131	3791.5188
6710	100.03022	3801.50854
6720	99.381073	3811.48315
6730	97.7393646	3821.34326
6740	95.1214828	3830.99023
6750	91.5535889	3840.32764
6760	87.0713425	3849.26221
6770	81.7195206	3857.70459
6780	75.5515976	3865.57056
6790	68.6292038	3872.78149
6800	61.0215073	3879.26538
6810	52.8045158	3884.95728
6820	44.0603294	3889.80029
6830	34.8763237	3893.74634
6840	25.3442593	3896.75562
6850	15.5593777	3898.79834
6860	5.6194458	3899.85425
6870	-4.37765741	3900.00977
6880	-14.3776569	3900.01001
6890	-24.3776569	3900.01001
6900	-34.3776588	3900.01025
6910	-44.3776588	3900.01025
6920	-54.3776588	3900.0105
6930	-64.377655	3900.0105
6940	-74.377655	3900.01074
6950	-84.377655	3900.01074
6960	-94.377655	3900.01074
6970	-104.377655	3900.01099
6980	-114.377655	3900.01099
6990	-124.377655	3900.01123
7000	-134.377655	3900.01123
7010	-144.377655	3900.01147
7020	-154.377655	3900.01147
7030	-164.377655	3900.01172
7040	-174.377655	3900.01172
7050	-184.377655	3900.01172
7060	-194.377655	3900.01196
7070	-204.377655	3900.01196
7080	-214.377655	3900.01221
7090	-224.377655	3900.01221
7100	-234.377655	3900.01245
7110	-244.377655	3900.01245
7120	-254.377655	3900.0127
7130	-264.377655	3900.0127
7140	-274.377655	3900.0127
7150	-284.377655	3900.01294
7160	-294.377655	3900.01294
7170	-304.377655	3900.01318
7180	-314.377655	3900.01318
7190	-324.377655	3900.01343
7200	-334.377655	3900.01343
7210	-344.377655	3900.01367
7220	-354.377655	3900.01367
7230	-364.377655	3900.01367
7240	-374.377655	3900.01392
7250	-384.377655	3900.01392
7260	-394.377655	3900.01416
7270	-404.377655	3900.01416
7280	-414.377655	3900.0144
7290	-424.377655	3900.0144
7300	-434.377655	3900.01465
7310	-444.377655	3900.01465
7320	-454.377655	3900.01489
7330	-464.377655	3900.01489
7340	-474.377655	3900.01489
7350	-484.377655	3900.01514
7360	-494.377655	3900.01514
7370	-504.377655	3900.01538
7380	-514.377686	3900.01538
7390	-524.377686	3900.01562
7400	-534.377686	3900.01562
7410	-544.377686	3900.01587
7420	-554.377686	3900.01587
7430	-564.377686	3900.01587
7440	-574.377686	3900.01611
7450	-584.377686	3900.01611
7460	-594.377686	3900.01636
7470	-604.376221	3900.11401
7480	-614.327698	3901.05444
7490	-624.13562	3902.98364
7500	-633.701965	3905.88232
7510	-642.931091	3909.72144
7520	-651.730835	3914.46289
7530	-660.013306	3920.05908
7540	-667.695679	3926.45435
7550	-674.701233	3933.58447
7560	-680.959961	3941.37842
7570	-686.409302	3949.75806
7580	-690.994812	3958.64014
7590	-694.670776	3967.93555
7600	-697.40033	3977.55151
7610	-699.15625	3987.39185
7620	-699.921021	3997.3584
7630	-699.687012	4007.35132
7640	-698.456482	4017.27124
7650	-696.24176	4027.01855
7660	-693.065002	4036.49634
7670	-688.957947	4045.60938
7680	-683.961609	4054.26685
7690	-678.125916	4062.38232
7700	-671.509155	4069.87476
7710	-664.17749	4076.66919
7720	-656.204163	4082.69751
7730	-647.668823	4087.8999
7740	-638.656738	4092.22412
7750	-629.257935	4095.6272
7760	-619.566406	4098.07471
7770	-609.678955	4099.54248
7780	-599.694336	4100.0166
7790	-589.694336	4100.01611
7800	-579.694336	4100.01611
7810	-569.694336	4100.01611
7820	-559.694336	4100.01611
7830	-549.694336	4100.01562
7840	-539.694336	4100.01562
7850	-529.694336	4100.01562
7860	-519.694336	4100.01562
7870	-509.694336	4100.01514
7880	-499.694336	4100.01514
7890	-489.694336	4100.01514
7900	-479.694336	4100.01514
7910	-469.694336	4100.01514
7920	-459.694336	4100.01465
7930	-449.694336	4100.01465
7940	-439.694336	4100.01465
7950	-429.694336	4100.01465
7960	-419.694336	4100.01416
7970	-409.694336	4100.01416
7980	-399.694336	4100.01416
7990	-389.694336	4100.01416
8000	-379.694336	4100.01416
8010	-369.694336	4100.01367
8020	-359.694336	4100.01367
8030	-349.694336	4100.01367
8040	-339.694336	4100.01367
8050	-329.694336	4100.01318
8060	-319.694336	4100.01318
8070	-309.694336	4100.01318
8080	-299.694336	4100.01318
8090	-289.694336	4100.01318
8100	-279.694336	4100.0127
8110	-269.694336	4100.0127
8120	-259.694336	4100.0127
8130	-249.694336	4100.0127
8140	-239.694336	4100.01221
8150	-229.694336	4100.01221
8160	-219.694336	4100.01221
8170	-209.694336	4100.01221
8180	-199.694336	4100.01221
8190	-189.694336	4100.01172
8200	-179.694336	4100.01172
8210	-169.694336	4100.01172
8220	-159.694336	4100.01172
8230	-149.694336	4100.01123
8240	-139.694336	4100.01123
8250	-129.694336	4100.01123
8260	-119.694336	4100.01123
8270	-109.694336	4100.01123
8280	-99.6943359	4100.01074
8290	-89.6943359	4100.01074
8300	-79.6943359	4100.01074
8310	-69.6943359	4100.01074
8320	-59.6943398	4100.01025
8330	-49.6943398	4100.01025
8340	-39.6943398	4100.01025
8350	-29.6943378	4100.01025
8360	-19.6943378	4100.01025
8370	-9.69433784	4100.00977
8380	0.305661768	4100.01025
8390	10.287672	4100.53564
8400	20.1673489	4102.05518
8410	29.8459778	4104.55322
8420	39.2268524	4108.00537
8430	48.2162437	4112.37646
8440	56.7243347	4117.62305
8450	64.6661072	4123.69336
8460	71.9622192	4130.52588
8470	78.5397644	4138.05273
8480	84.3330231	4146.19824
8490	89.2841187	4154.88184
8500	93.3435669	4164.01611
8510	96.4708176	4173.51025
8520	98.6346207	4183.26904
8530	99.8133621	4193.19531
8540	99.9952545	4203.18945
8550	99.1784821	4213.15186
8560	97.3712158	4222.98291
8570	94.5914993	4232.58447
8580	90.8671188	4241.86084
8590	86.2352829	4250.71875
8600	80.7422638	4259.06982
8610	74.442955	4266.83105
8620	67.4002991	4273.92432
8630	59.6846542	4280.2793
8640	51.3731232	4285.83252
8650	42.5487404	4290.52783
8660	33.2996864	4294.31885
8670	23.7183704	4297.16748
8680	13.9005251	4299.04541
8690	3.94424891	4299.93359
8700	-6.05476284	4300.00977
8710	-16.0547638	4300.00977
8720	-26.0547638	4300.01025
8730	-36.0547638	4300.01025
8740	-46.0547638	4300.01025
8750	-56.0547638	4300.01025
8760	-66.0547638	4300.01074
8770	-76.0547638	4300.01074
8780	-86.0547638	4300.01074
8790	-96.0547638	4300.01074
8800	-106.054764	4300.01074
8810	-116.054764	4300.01123
8820	-126.054764	4300.01123
8830	-136.054764	4300.01123
8840	-146.054764	4300.01123
8850	-156.054764	4300.01172
8860	-166.054764	4300.01172
8870	-176.054764	4300.01172
8880	-186.054764	4300.01172
8890	-196.054764	4300.01172
8900	-206.054764	4300.01221
8910	-216.054764	4300.01221
8920	-226.054764	4300.01221
8930	-236.054764	4300.01221
8940	-246.054764	4300.0127
8950	-256.054749	4300.0127
8960	-266.054749	4300.0127
8970	-276.054749	4300.0127
8980	-286.054749	4300.0127
8990	-296.054749	4300.01318
9000	-306.054749	4300.01318
9010	-316.054749	4300.01318
9020	-326.054749	4300.01318
9030	-336.054749	4300.01367
9040	-346.054749	4300.01367
9050	-356.054749	4300.01367
9060	-366.054749	4300.01367
9070	-376.054749	4300.01416
9080	-386.054749	4300.01416
9090	-396.054749	4300.01416
9100	-406.054749	4300.01416
9110	-416.054749	4300.01416
9120	-426.054749	4300.01465
9130	-436.054749	4300.01465
9140	-446.054749	4300.01465
9150	-456.054749	4300.01465
9160	-466.054749	4300.01514
9170	-476.054749	4300.01514
9180	-486.054749	4300.01514
9190	-496.054749	4300.01514
9200	-506.054749	4300.01514
9210	-516.054749	4300.01562
9220	-526.054749	4300.01562
9230	-536.054749	4300.01562
9240	-546.054749	4300.01562
9250	-556.054749	4300.01611
9260	-566.054749	4300.01611
9270	-576.054749	4300.01611
9280	-586.054749	4300.01611
9290	-596.054749	4300.01611
9300	-606.050964	4300.20264
9310	-615.985291	4301.31006
9320	-625.759338	4303.40381
9330	-635.275574	4306.46289
9340	-644.438843	4310.45654
9350	-653.157654	4315.3457
9360	-661.344849	4321.08008
9370	-668.918579	4327.60352
9380	-675.803284	4334.85059
9390	-681.930054	4342.74854
9400	-687.237732	4351.21875
9410	-691.673279	4360.17676
9420	-695.192383	4369.53271
9430	-697.759888	4379.19287
9440	-699.350159	4389.06152
9450	-699.947205	4399.03955
9460	-699.545166	4409.02734
9470	-698.148071	4418.9248
9480	-695.769775	4428.63379
9490	-692.434082	4438.05664
9500	-688.174377	4447.09912
9510	-683.033203	4455.67188
9520	-677.06189	4463.68799
9530	-670.320129	4471.06787
9540	-662.875244	4477.73828
9550	-654.801636	4483.63184
9560	-646.180054	4488.68994
9570	-637.096497	4492.86182
9580	-627.641846	4496.10645
9590	-617.910522	4498.39062
9600	-607.999817	4499.69189
9610	-598.008484	4500.01611
9620	-588.008484	4500.01611
9630	-578.008484	4500.01611
9640	-568.008484	4500.01611
9650	-558.008484	4500.01611
9660	-548.008484	4500.01562
9670	-538.008484	4500.01562
9680	-528.008484	4500.01562
9690	-518.008484	4500.01562
9700	-508.008514	4500.01514
9710	-498.008514	4500.01514
9720	-488.008514	4500.01514
9730	-478.008514	4500.01514
9740	-468.008514	4500.01514
9750	-458.008514	4500.01465
9760	-448.008514	4500.01465
9770	-438.008514	4500.01465
9780	-428.008514	4500.01465
9790	-418.008514	4500.01416
9800	-408.008514	4500.01416
9810	-398.008514	4500.01416
9820	-388.008514	4500.01416
9830	-378.008514	4500.01416
9840	-368.008514	4500.01367
