# format	robotrace-shortcut-course-v1
# course_id	2023student
# source_file	examples/synthetic/2023student.json
# source_hash	01aeef29cb290741d92cb239862cba008566172e718e9cb0bf3e523418c582c3
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2670	650	2234.60181
2680	650	2244.60181
2690	650	2254.60181
2700	650	2264.60181
2710	650	2274.60181
2720	650	2284.60181
2730	650	2294.60181
2740	650	2304.60181
2750	650	2314.60181
2760	650	2324.60181
2770	650	2334.60181
2780	650	2344.60181
2790	650	2354.60181
2800	650	2364.60181
2810	650	2374.60181
2820	650	2384.60181
2830	650	2394.60181
2840	650	2404.60181
2850	650	2414.60181
2860	650	2424.60181
2870	650	2434.60181
2880	650	2444.60181
2890	650	2454.60181
2900	650	2464.60181
2910	650	2474.60181
2920	650	2484.60181
2930	650	2494.60181
2940	650	2504.60181
2950	650	2514.60181
2960	650	2524.60181
2970	650	2534.60181
2980	650	2544.60181
2990	650	2554.60181
3000	650	2564.60181
3010	650	2574.60181
3020	650	2584.60181
3030	650	2594.60181
3040	650	2604.60181
3050	650	2614.60181
3060	650	2624.60181
3070	650	2634.60181
3080	650	2644.60181
3090	650	2654.60181
3100	650	2664.60181
3110	650	2674.60181
3120	650	2684.60181
3130	650	2694.60181
3140	649.929443	2704.60107
3150	649.289856	2714.57886
3160	647.987	2724.4917
3170	646.026733	2734.29565
3180	643.417664	2743.94751
3190	640.171387	2753.40405
3200	636.302368	2762.62329
3210	631.82782	2771.56421
3220	626.767578	2780.18726
3230	621.144104	2788.4541
3240	614.982422	2796.32788
3250	608.309937	2803.77368
3260	601.156189	2810.7583
3270	593.55304	2817.25122
3280	585.534302	2823.2229
3290	577.135498	2828.64722
3300	568.394043	2833.5
3310	559.348694	2837.75977
3320	550.039673	2841.40723
3330	540.508362	2844.42676
3340	530.797058	2846.80444
3350	520.948914	2848.53003
3360	511.007721	2849.59546
3370	501.017609	2849.99658
3380	491.02298	2849.7312
3390	481.068237	2848.80054
3400	471.192322	2847.23779
3410	461.342255	2845.5127
3420	451.492188	2843.7876
3430	441.64209	2842.0625
3440	431.792023	2840.3374
3450	421.941956	2838.6123
3460	412.091888	2836.88696
3470	402.241791	2835.16187
3480	392.391724	2833.43677
3490	382.541656	2831.71167
3500	372.691589	2829.98657
3510	362.841522	2828.26147
3520	352.991425	2826.53638
3530	343.141357	2824.81128
3540	333.29129	2823.08618
3550	323.441223	2821.36108
3560	313.591156	2819.63574
3570	303.741058	2817.91064
3580	293.890991	2816.18555
3590	284.040924	2814.46045
3600	274.190857	2812.73535
3610	264.340759	2811.01025
3620	254.490692	2809.28516
3630	244.640625	2807.56006
3640	234.790543	2805.83496
3650	224.940475	2804.10986
3660	215.090408	2802.38477
3670	205.240326	2800.65942
3680	195.390259	2798.93433
3690	185.540176	2797.20923
3700	175.690109	2795.48413
3710	165.840027	2793.75903
3720	155.98996	2792.03394
3730	146.139877	2790.30884
3740	136.28981	2788.58374
3750	126.439735	2786.85864
3760	116.589661	2785.13354
3770	106.739586	2783.4082
3780	96.8895187	2781.68311
3790	87.039444	2779.95801
3800	77.1893692	2778.23291
3810	67.3392944	2776.50781
3820	57.4892197	2774.78271
3830	47.6391449	2773.05762
3840	37.7797966	2771.38916
3850	27.8239517	2770.49585
3860	17.8286705	2770.60107
3870	7.89382648	2771.70361
3880	-1.88131654	2773.79248
3890	-11.3990879	2776.84692
3900	-20.5643902	2780.83594
3910	-29.2856445	2785.72046
3920	-37.4757118	2791.45093
3930	-45.0527611	2797.97046
3940	-51.9410858	2805.21387
3950	-58.0718575	2813.10889
3960	-63.3838196	2821.57642
3970	-67.8238983	2830.53198
3980	-71.3477249	2839.88623
3990	-73.9200974	2849.54541
4000	-75.5153122	2859.41309
4010	-76.1174316	2869.39087
4020	-75.7204361	2879.37866
4030	-74.3282852	2889.2771
4040	-71.9549026	2898.98706
4050	-68.6239929	2908.41162
4060	-64.3688431	2917.45654
4070	-59.2319717	2926.03149
4080	-53.5663452	2934.27148
4090	-47.9123344	2942.51978
4100	-42.2789574	2950.78198
4110	-36.666256	2959.05835
4120	-31.0742607	2967.34863
4130	-25.5030098	2975.65308
4140	-19.9525375	2983.97119
4150	-14.4228773	2992.30322
4160	-8.91406441	3000.64893
4170	-3.42613339	3009.00854
4180	2.0408814	3017.38184
4190	7.48694563	3025.7688
4200	12.9120264	3034.16919
4210	18.3160877	3042.58325
4220	23.6990986	3051.01074
4230	29.0610218	3059.4519
4240	34.4018288	3067.90625
4250	39.7214813	3076.37378
4260	45.0199471	3084.85474
4270	50.2971954	3093.34888
4280	55.5531921	3101.8562
4290	60.7879028	3110.37671
4300	66.001297	3118.91016
4310	71.1933441	3127.45654
4320	76.364006	3136.01611
4330	81.5132523	3144.58838
4340	86.6410522	3153.17358
4350	91.7473755	3161.77148
4360	96.8321838	3170.38232
4370	101.895454	3179.00586
4380	106.937141	3187.64185
4390	111.95723	3196.29053
4400	116.955681	3204.95166
4410	121.932465	3213.62524
4420	126.887543	3222.31128
4430	131.820892	3231.00952
4440	136.732483	3239.72021
4450	141.622284	3248.44312
4460	146.490265	3257.17847
4470	151.33638	3265.92578
4480	156.160629	3274.68506
4490	160.962952	3283.45654
4500	165.743332	3292.23975
4510	170.50174	3301.03516
4520	175.238144	3309.84229
4530	179.952515	3318.66138
4540	184.644821	3327.49219
4550	189.315048	3336.33447
4560	193.96315	3345.18872
4570	198.589096	3354.05444
4580	203.192871	3362.93164
4590	207.774429	3371.82031
4600	212.333755	3380.72046
4610	216.870819	3389.63184
4620	221.38559	3398.55469
4630	225.878036	3407.48877
4640	230.348129	3416.43408
4650	234.795853	3425.39062
4660	239.221176	3434.35815
4670	243.624054	3443.33667
4680	248.004471	3452.32617
4690	252.362411	3461.32666
4700	256.697845	3470.33789
4710	261.010712	3479.36011
4720	265.301025	3488.39307
4730	269.568726	3497.43652
4740	273.813843	3506.49072
4750	278.036285	3515.55566
4760	282.236053	3524.6311
4770	286.413116	3533.7168
4780	290.567444	3542.81299
4790	294.699036	3551.91968
4800	298.807861	3561.03662
4810	302.89386	3570.16357
4820	306.957031	3579.30103
4830	310.997345	3588.44849
4840	315.014771	3597.60596
4850	319.009308	3606.77344
4860	322.980896	3615.95093
4870	326.929535	3625.13843
4880	330.855194	3634.33569
4890	334.757843	3643.54272
4900	338.637482	3652.75928
4910	342.494049	3661.98584
4920	346.327545	3671.22192
4930	350.137939	3680.46729
4940	353.925201	3689.72241
4950	357.689301	3698.98706
4960	361.430237	3708.26099
4970	365.14798	3717.54419
4980	368.842529	3726.83667
4990	372.513794	3736.13843
5000	376.161835	3745.44922
5010	379.78656	3754.76904
5020	383.38797	3764.09814
5030	386.966064	3773.43604
5040	390.520782	3782.78296
5050	394.052124	3792.13867
5060	397.560089	3801.50317
5070	401.044617	3810.87646
5080	404.505676	3820.2583
5090	407.943298	3829.64893
5100	411.357452	3839.0481
5110	414.748047	3848.45557
5120	418.115143	3857.87183
5130	421.45871	3867.29614
5140	424.778656	3876.729
5150	428.075043	3886.17017
5160	431.347809	3895.61938
5170	434.596924	3905.0769
5180	437.822418	3914.54248
5190	441.024231	3924.01587
5200	444.202332	3933.49756
5210	447.35672	3942.98682
5220	450.487396	3952.48413
5230	453.594299	3961.98926
5240	456.677429	3971.5022
5250	459.736786	3981.02271
5260	462.772308	3990.55078
5270	465.784027	4000.08643
5280	468.771881	4009.62964
5290	471.73587	4019.18042
5300	474.675964	4028.73828
5310	477.592163	4038.30371
5320	480.484436	4047.87622
5330	483.352783	4057.45605
5340	486.197144	4067.04297
5350	489.017548	4076.63721
5360	491.813965	4086.23804
5370	494.586365	4095.84619
5380	497.334717	4105.46094
5390	500.059052	4115.08301
5400	502.759308	4124.71143
5410	505.435486	4134.34668
5420	508.087585	4143.98828
5430	510.715546	4153.63721
5440	513.319397	4163.29199
5450	515.899048	4172.95361
5460	518.45459	4182.62158
5470	520.985962	4192.2959
5480	523.493103	4201.97656
5490	525.976074	4211.66309
5500	528.434814	4221.35645
5510	530.869263	4231.05566
5520	533.279541	4240.76074
5530	535.665466	4250.47168
5540	538.027161	4260.18896
5550	540.364502	4269.91211
5560	542.677612	4279.64062
5570	544.966309	4289.37549
5580	547.230713	4299.11572
5590	549.470764	4308.86133
5600	551.686401	4318.61279
5610	553.877686	4328.36963
5620	556.044556	4338.13232
5630	558.187012	4347.8999
5640	560.305054	4357.67334
5650	562.398621	4367.45166
5660	564.467773	4377.23535
5670	566.512451	4387.02393
5680	568.532654	4396.81787
5690	570.528381	4406.6167
5700	572.499573	4416.42041
5710	574.446228	4426.229
5720	576.368408	4436.04248
5730	578.266052	4445.86084
5740	580.139099	4455.68359
5750	581.98761	4465.51172
5760	583.811523	4475.34375
5770	585.610901	4485.18066
5780	587.38562	4495.02197
5790	589.135803	4504.86719
5800	590.861328	4514.71729
5810	592.562195	4524.57178
5820	594.238464	4534.43018
5830	595.878418	4544.29492
5840	597.065918	4554.22217
5850	597.589417	4564.20654
5860	597.446594	4574.20361
5870	596.638123	4584.16895
5880	595.167603	4594.05859
5890	593.041504	4603.82812
5900	590.269348	4613.43408
5910	586.863403	4622.83447
5920	582.838806	4631.98682
5930	578.21344	4640.85059
5940	573.007874	4649.38672
5950	567.245178	4657.55713
5960	560.95105	4665.3252
5970	554.153381	4672.65723
5980	546.882385	4679.51953
5990	539.170349	4685.88281
6000	531.051575	4691.71777
6010	522.562134	4696.99902
6020	513.739746	4701.70312
6030	504.623535	4705.80908
6040	495.254089	4709.29834
6050	485.672974	4712.15576
6060	475.922791	4714.36865
6070	466.046844	4715.92725
6080	456.08902	4716.82422
6090	446.093567	4717.05615
6100	436.104858	4716.62158
6110	426.167328	4715.52246
6120	416.325073	4713.76367
6130	406.621826	4711.35352
6140	397.100739	4708.30176
6150	387.804047	4704.62305
6160	378.773132	4700.33252
6170	370.048035	4695.45068
6180	361.667572	4689.99805
6190	353.668976	4683.99902
6200	346.087769	4677.48096
6210	338.957642	4670.47217
6220	332.310242	4663.00391
6230	326.17514	4655.10938
6240	320.579559	4646.82324
6250	315.548401	4638.18359
6260	311.103973	4629.22754
6270	307.266052	4619.99512
6280	304.051697	4610.52783
6290	301.475159	4600.86719
6300	299.546326	4591.05713
6310	297.887207	4581.1958
6320	296.201447	4571.33887
6330	294.489044	4561.48633
6340	292.750031	4551.63867
6350	290.984406	4541.7959
6360	289.192169	4531.95801
6370	287.373383	4522.12451
6380	285.527985	4512.29639
6390	283.656067	4502.47314
6400	281.757568	4492.65527
6410	279.832581	4482.84229
6420	277.881042	4473.03418
6430	275.903046	4463.23193
6440	273.898529	4453.43506
6450	271.867554	4443.64355
6460	269.81012	4433.85742
6470	267.726257	4424.07666
6480	265.615936	4414.30225
6490	263.479248	4404.53271
6500	261.316132	4394.76953
6510	259.126648	4385.01221
6520	256.910797	4375.26074
6530	254.668594	4365.51562
6540	252.40007	4355.77637
6550	250.10524	4346.04297
6560	247.784103	4336.31641
6570	245.436676	4326.5957
6580	243.063004	4316.88135
6590	240.663071	4307.17383
6600	238.236923	4297.47266
6610	235.784546	4287.77783
6620	233.306	4278.08984
6630	230.801254	4268.40869
6640	228.27037	4258.73438
6650	225.713348	4249.06689
6660	223.130203	4239.40625
6670	220.52095	4229.75244
6680	217.88562	4220.10596
6690	215.224228	4210.4668
6700	212.536804	4200.83447
6710	209.823349	4191.20996
6720	207.083893	4181.59229
6730	204.318451	4171.98242
6740	201.527039	4162.37988
6750	198.709702	4152.78467
6760	195.866425	4143.19775
6770	192.997253	4133.61816
6780	190.102203	4124.04639
6790	187.18129	4114.48242
6800	184.234558	4104.92627
6810	181.261993	4095.37842
6820	178.263626	4085.83862
6830	175.239502	4076.30688
6840	172.189621	4066.7832
6850	169.114014	4057.26782
6860	166.012695	4047.76099
6870	162.885696	4038.26245
6880	159.733047	4028.77246
6890	156.554749	4019.29102
6900	153.350845	4009.81812
6910	150.121338	4000.354
6920	146.866272	3990.89868
6930	143.585663	3981.4519
6940	140.279541	3972.0144
6950	136.947906	3962.58569
6960	133.59082	3953.16602
6970	130.208282	3943.75537
6980	126.800316	3934.354
6990	123.366959	3924.96191
7000	119.908226	3915.5791
7010	116.424149	3906.20581
7020	112.914757	3896.8418
7030	109.380058	3887.4873
7040	105.820099	3878.14233
7050	102.234894	3868.80713
7060	98.6244736	3859.48169
7070	94.9888535	3850.16602
7080	91.3280792	3840.86011
7090	87.6421661	3831.56421
7100	83.9311371	3822.27832
7110	80.1950302	3813.00244
7120	76.4338608	3803.73682
7130	72.6476669	3794.4812
7140	68.8364716	3785.23608
7150	65.0003052	3776.00098
7160	61.1391945	3766.77661
7170	57.2531624	3757.5625
7180	53.3422432	3748.35889
7190	49.4064636	3739.16602
7200	45.4458542	3729.98389
7210	41.4604416	3720.81226
7220	37.4502525	3711.65161
7230	33.4153252	3702.50195
7240	29.3556786	3693.36304
7250	25.271349	3684.23511
7260	21.162365	3675.11816
7270	17.0287552	3666.0127
7280	12.8705511	3656.91821
7290	8.68778229	3647.83496
7300	4.48048019	3638.76318
7310	0.248674423	3629.70264
7320	-4.00760365	3620.65356
7330	-8.28832245	3611.61621
7340	-12.5934515	3602.59033
7350	-16.9229584	3593.57617
7360	-21.2768135	3584.57373
7370	-25.6549816	3575.58301
7380	-30.0574341	3566.60425
7390	-34.4841385	3557.63745
7400	-38.9350586	3548.68262
7410	-43.4101639	3539.73999
7420	-47.9094276	3530.80933
7430	-52.4328079	3521.89087
7440	-56.9802742	3512.98462
7450	-61.5517998	3504.09058
7460	-66.1473389	3495.20923
7470	-70.7668762	3486.34009
7480	-75.4103546	3477.48364
7490	-80.0777588	3468.63965
7500	-84.7690506	3459.80835
7510	-89.4841919	3450.98975
7520	-94.2231445	3442.18408
7530	-98.9858856	3433.39111
7540	-103.772377	3424.61108
7550	-108.582573	3415.84399
7560	-113.416451	3407.08984
7570	-118.273964	3398.34888
7580	-123.15509	3389.62109
7590	-128.059784	3380.90649
7600	-132.988022	3372.20508
7610	-137.939743	3363.51733
7620	-142.914948	3354.84277
7630	-147.913559	3346.18164
7640	-152.935562	3337.53418
7650	-157.980927	3328.90015
7660	-163.049606	3320.28003
7670	-168.141571	3311.67358
7680	-173.25676	3303.08081
7690	-178.395172	3294.50195
7700	-183.556747	3285.93701
7710	-188.74144	3277.38599
7720	-193.949234	3268.84912
7730	-199.180084	3260.32642
7740	-204.433945	3251.81763
7750	-209.710785	3243.32324
7760	-215.010559	3234.84326
7770	-220.333237	3226.37744
7780	-225.678787	3217.92603
7790	-231.04715	3209.48926
7800	-236.438293	3201.06689
7810	-241.852173	3192.65918
7820	-247.288757	3184.26611
7830	-252.748016	3175.8877
7840	-258.229889	3167.52417
7850	-263.734375	3159.17554
7860	-269.261383	3150.8418
7870	-274.810883	3142.52295
7880	-280.382843	3134.21924
7890	-285.977234	3125.93042
7900	-291.594025	3117.65698
7910	-297.233154	3109.39844
7920	-302.894562	3101.15552
7930	-308.58371	3092.9314
7940	-314.324677	3084.74365
7950	-320.120117	3076.59424
7960	-325.969757	3068.48364
7970	-331.873322	3060.41235
7980	-337.830566	3052.38037
7990	-343.841217	3044.38843
8000	-349.905029	3036.43677
8010	-356.021729	3028.52563
8020	-362.19101	3020.65552
8030	-368.412628	3012.82666
8040	-374.68631	3005.03931
8050	-381.011749	2997.29419
8060	-387.388702	2989.59131
8070	-393.816833	2981.93115
8080	-400.295929	2974.31396
8090	-406.825623	2966.74023
8100	-413.405701	2959.20996
8110	-420.035797	2951.72388
8120	-426.715668	2944.28223
8130	-433.445007	2936.88525
8140	-440.223511	2929.5332
8150	-447.050873	2922.22656
8160	-453.926788	2914.96582
8170	-460.850983	2907.75073
8180	-467.82309	2900.58203
8190	-474.842834	2893.46021
8200	-481.909912	2886.38501
8210	-489.024017	2879.35742
8220	-496.184784	2872.3772
8230	-503.391937	2865.44482
8240	-510.645142	2858.56079
8250	-517.944092	2851.72534
8260	-525.288452	2844.93848
8270	-532.677856	2838.20093
8280	-540.112061	2831.5127
8290	-547.590698	2824.87402
8300	-555.113403	2818.28564
8310	-562.67981	2811.74731
8320	-570.289673	2805.25977
8330	-577.942688	2798.823
8340	-585.638367	2792.43726
8350	-593.376465	2786.10327
8360	-601.156616	2779.8208
8370	-608.978455	2773.59033
8380	-616.841675	2767.41211
8390	-624.745911	2761.28662
8400	-632.690796	2755.21387
8410	-640.676025	2749.19434
8420	-648.701172	2743.22803
8430	-656.76593	2737.31543
8440	-664.869934	2731.45654
8450	-673.012817	2725.65186
8460	-681.194214	2719.90186
8470	-689.413757	2714.2063
8480	-697.671082	2708.56567
8490	-705.96582	2702.98022
8500	-714.297607	2697.4502
8510	-722.666077	2691.97607
8520	-731.070862	2686.55762
8530	-739.511597	2681.19531
8540	-747.987854	2675.8894
8550	-756.499329	2670.64014
8560	-765.045654	2665.44775
8570	-773.626343	2660.3125
8580	-782.241089	2655.23462
8590	-790.889465	2650.21411
8600	-799.571167	2645.25146
8610	-808.285706	2640.34692
8620	-817.032837	2635.50024
8630	-825.812012	2630.7124
8640	-834.622925	2625.98291
8650	-843.465149	2621.31226
8660	-852.338379	2616.70068
8670	-861.242126	2612.14844
8680	-870.175964	2607.65576
8690	-879.139648	2603.22266
8700	-888.132629	2598.84937
8710	-897.154602	2594.53613
8720	-906.205078	2590.28296
8730	-915.283752	2586.09058
8740	-924.390137	2581.9585
8750	-933.523926	2577.88745
8760	-942.68457	2573.8772
8770	-951.871826	2569.92822
8780	-961.085144	2566.04053
8790	-970.324219	2562.21436
8800	-979.588562	2558.44995
8810	-988.877808	2554.74731
8820	-998.191528	2551.10669
8830	-1007.5293	2547.52808
8840	-1016.89075	2544.01196
8850	-1026.27539	2540.55835
8860	-1035.68286	2537.16748
8870	-1045.11279	2533.83911
8880	-1054.5647	2530.57397
8890	-1064.03809	2527.37183
8900	-1073.53259	2524.23291
8910	-1083.04785	2521.15723
8920	-1092.5835	2518.14526
8930	-1102.13892	2515.19678
8940	-1111.71375	2512.31201
8950	-1121.30762	2509.49121
8960	-1130.92017	2506.73438
8970	-1140.55078	2504.04175
8980	-1150.19922	2501.41357
8990	-1159.86487	2498.84961
9000	-1169.54749	2496.3501
9010	-1179.24646	2493.91528
9020	-1188.96155	2491.54492
9030	-1198.69214	2489.23975
9040	-1208.43787	2486.99927
9050	-1218.19836	2484.82373
9060	-1227.97314	2482.71362
9070	-1237.76184	2480.66846
9080	-1247.56384	2478.68872
9090	-1257.37891	2476.77441
9100	-1267.20642	2474.92554
9110	-1277.04614	2473.14209
9120	-1286.89746	2471.42432
9130	-1296.76013	2469.77246
9140	-1306.63342	2468.18628
9150	-1316.51721	2466.66577
9160	-1326.41089	2465.21143
9170	-1336.31396	2463.823
9180	-1346.24329	2462.64355
9190	-1356.21838	2461.9541
9200	-1366.21558	2461.7644
9210	-1376.20972	2462.07446
9220	-1386.1759	2462.88354
9230	-1396.08911	2464.18994
9240	-1405.9248	2465.98999
9250	-1415.65808	2468.27954
9260	-1425.26477	2471.05249
9270	-1434.72095	2474.30225
9280	-1444.00293	2478.02051
9290	-1453.0874	2482.198
9300	-1461.95166	2486.82422
9310	-1470.57373	2491.8877
9320	-1478.93188	2497.37598
9330	-1487.00537	2503.2749
9340	-1494.77393	2509.57007
9350	-1502.21802	2516.24561
9360	-1509.31934	2523.28491
9370	-1516.05994	2530.67041
9380	-1522.42285	2538.38354
9390	-1528.39246	2546.40479
9400	-1533.95374	2554.7146
9410	-1539.09265	2563.29199
9420	-1543.79651	2572.11548
9430	-1548.05347	2581.16284
9440	-1551.85291	2590.41187
9450	-1555.1853	2599.83911
9460	-1558.04248	2609.42114
9470	-1560.25525	2619.16943
9480	-1561.49219	2629.08838
9490	-1561.73279	2639.0813
9500	-1560.97449	2649.04834
9510	-1559.22498	2658.88989
9520	-1556.50171	2668.50757
9530	-1552.83179	2677.80542
9540	-1548.25208	2686.69043
9550	-1542.80811	2695.07373
9560	-1536.55457	2702.87183
9570	-1529.55359	2710.00659
9580	-1521.87549	2716.40674
9590	-1513.59668	2722.0083
9600	-1504.79993	2726.75537
9610	-1495.57336	2730.60059
9620	-1486.00916	2733.50659
9630	-1476.31848	2735.97461
9640	-1466.62793	2738.44263
9650	-1456.93726	2740.91089
9660	-1447.24658	2743.37891
9670	-1437.55591	2745.84692
9680	-1427.86536	2748.31519
9690	-1418.17468	2750.7832
9700	-1408.48401	2753.25122
9710	-1398.79346	2755.71924
9720	-1389.10278	2758.1875
9730	-1379.41211	2760.65552
9740	-1369.72144	2763.12354
9750	-1360.03088	2765.5918
9760	-1350.34021	2768.05981
9770	-1340.64954	2770.52783
9780	-1330.95886	2772.99609
9790	-1321.26831	2775.46411
9800	-1311.57764	2777.93213
9810	-1301.88696	2780.40039
9820	-1292.19629	2782.86841
9830	-1282.50574	2785.33643
9840	-1272.81506	2787.80469
9850	-1263.12439	2790.27271
9860	-1253.43384	2792.74072
9870	-1243.74316	2795.20874
9880	-1234.05249	2797.677
9890	-1224.36182	2800.14502
9900	-1214.67126	2802.61304
9910	-1204.98059	2805.0813
9920	-1195.30945	2807.6228
9930	-1185.76294	2810.59668
9940	-1176.37695	2814.04395
9950	-1167.17505	2817.95605
9960	-1158.18018	2822.323
9970	-1149.41479	2827.13403
9980	-1140.90076	2832.37744
9990	-1132.65942	2838.03955
10000	-1124.71143	2844.10645
10010	-1117.07666	2850.56323
10020	-1109.77405	2857.39331
10030	-1102.8219	2864.57983
10040	-1096.23767	2872.10498
10050	-1090.03772	2879.94971
10060	-1084.23767	2888.09448
10070	-1078.85181	2896.51904
10080	-1073.8938	2905.20215
10090	-1069.37598	2914.12231
10100	-1065.30969	2923.25708
10110	-1061.70496	2932.58374
10120	-1058.5708	2942.07886
