# format	robotrace-shortcut-course-v1
# course_id	2017alljapan
# source_file	examples/synthetic/2017alljapan.json
# source_hash	663e22797a2ebdf6b96192603cf324daf01e6a2c3d4afc76966ceafa0061e059
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2210	550.282898	-1788.71362
2220	550.284485	-1798.71362
2230	550.286011	-1808.71362
2240	550.287598	-1818.71362
2250	550.289185	-1828.71362
2260	550.290771	-1838.71362
2270	550.292358	-1848.71362
2280	550.293945	-1858.71362
2290	550.295532	-1868.71362
2300	550.297119	-1878.71362
2310	550.298706	-1888.71362
2320	550.300293	-1898.71362
2330	550.30188	-1908.71362
2340	550.303406	-1918.71362
2350	550.304993	-1928.71362
2360	550.30658	-1938.71362
2370	550.308167	-1948.71362
2380	550.309753	-1958.71362
2390	550.31134	-1968.71362
2400	550.312927	-1978.71362
2410	550.314514	-1988.71362
2420	550.316101	-1998.71362
2430	550.317688	-2008.71362
2440	550.319275	-2018.71362
2450	550.320801	-2028.71362
2460	550.322388	-2038.71362
2470	550.323975	-2048.71362
2480	550.325562	-2058.71362
2490	550.327148	-2068.71362
2500	550.328735	-2078.71362
2510	550.330322	-2088.71362
2520	550.331909	-2098.71362
2530	550.333496	-2108.71362
2540	550.335083	-2118.71362
2550	550.33667	-2128.71362
2560	550.338196	-2138.71362
2570	550.339783	-2148.71362
2580	550.34137	-2158.71362
2590	550.342957	-2168.71362
2600	550.344543	-2178.71362
2610	550.34613	-2188.71362
2620	550.347717	-2198.71362
2630	550.349304	-2208.71362
2640	550.350891	-2218.71362
2650	550.352478	-2228.71362
2660	550.354065	-2238.71362
2670	550.355591	-2248.71362
2680	550.357178	-2258.71362
2690	550.358765	-2268.71362
2700	550.360352	-2278.71362
2710	550.361938	-2288.71362
2720	550.363525	-2298.71362
2730	550.365112	-2308.71362
2740	550.366699	-2318.71362
2750	550.368286	-2328.71362
2760	550.369873	-2338.71362
2770	550.37146	-2348.71362
2780	550.372986	-2358.71362
2790	550.374573	-2368.71362
2800	550.37616	-2378.71362
2810	550.377747	-2388.71362
2820	550.379333	-2398.71362
2830	550.38092	-2408.71362
2840	550.382507	-2418.71362
2850	550.384094	-2428.71362
2860	550.385681	-2438.71362
2870	550.387268	-2448.71362
2880	550.388855	-2458.71362
2890	550.390442	-2468.71362
2900	550.391968	-2478.71362
2910	550.393555	-2488.71362
2920	550.395142	-2498.71362
2930	550.396729	-2508.71362
2940	550.398315	-2518.71362
2950	550.399902	-2528.71362
2960	550.401489	-2538.71362
2970	550.403076	-2548.71362
2980	550.404663	-2558.71362
2990	550.40625	-2568.71362
3000	550.407837	-2578.71362
3010	550.409363	-2588.71362
3020	550.41095	-2598.71362
3030	550.335815	-2608.71313
3040	550.062195	-2618.70923
3050	549.588745	-2628.698
3060	548.915649	-2638.67505
3070	548.043091	-2648.63672
3080	546.971558	-2658.5791
3090	545.701355	-2668.4978
3100	544.233093	-2678.3894
3110	542.567261	-2688.24951
3120	540.70459	-2698.07422
3130	538.645813	-2707.85986
3140	536.391785	-2717.60229
3150	533.943298	-2727.29785
3160	531.301453	-2736.94238
3170	528.467224	-2746.53198
3180	525.520325	-2756.08789
3190	522.740417	-2765.6936
3200	520.153198	-2775.35303
3210	517.759644	-2785.06201
3220	515.560791	-2794.81714
3230	513.557373	-2804.61426
3240	511.750366	-2814.44946
3250	510.140381	-2824.31885
3260	508.728088	-2834.21851
3270	507.514069	-2844.14429
3280	506.498779	-2854.09253
3290	505.682648	-2864.05908
3300	505.06601	-2874.03979
3310	504.649078	-2884.03101
3320	504.432068	-2894.02832
3330	504.415009	-2904.02832
3340	504.597961	-2914.02637
3350	504.980804	-2924.0188
3360	505.563416	-2934.00171
3370	506.345551	-2943.97095
3380	507.326904	-2953.92261
3390	508.50708	-2963.85254
3400	509.88559	-2973.75684
3410	511.461914	-2983.63159
3420	513.235413	-2993.4729
3430	515.205383	-3003.27686
3440	517.370972	-3013.03931
3450	519.731384	-3022.75659
3460	522.285706	-3032.42456
3470	525.032776	-3042.03979
3480	527.966003	-3051.59985
3490	530.838928	-3061.17798
3500	533.519775	-3070.81177
3510	536.007385	-3080.49731
3520	538.300842	-3090.23047
3530	540.39917	-3100.00781
3540	542.301514	-3109.82495
3550	544.007141	-3119.67822
3560	545.515442	-3129.56372
3570	546.825684	-3139.47729
3580	547.937439	-3149.41528
3590	548.85022	-3159.37329
3600	549.56366	-3169.34766
3610	550.077515	-3179.33423
3620	550.391479	-3189.3291
3630	550.505554	-3199.32837
3640	550.507568	-3209.32837
3650	550.509094	-3219.32837
3660	550.510681	-3229.32837
3670	550.512268	-3239.32837
3680	550.513855	-3249.32837
3690	550.515442	-3259.32837
3700	550.517029	-3269.32837
3710	550.518616	-3279.32837
3720	550.520203	-3289.32837
3730	550.52179	-3299.32837
3740	550.523376	-3309.32837
3750	550.524963	-3319.32837
3760	550.526489	-3329.32837
3770	550.528076	-3339.32837
3780	550.529663	-3349.32837
3790	550.53125	-3359.32837
3800	550.532837	-3369.32837
3810	550.534424	-3379.32837
3820	550.536011	-3389.32837
3830	550.537598	-3399.32837
3840	550.539185	-3409.32837
3850	550.540771	-3419.32837
3860	550.542358	-3429.32837
3870	550.543884	-3439.32837
3880	550.545471	-3449.32837
3890	550.547058	-3459.32837
3900	550.548645	-3469.32837
3910	550.550232	-3479.32837
3920	550.551819	-3489.32837
3930	550.553406	-3499.32837
3940	550.554993	-3509.32837
3950	550.55658	-3519.32837
3960	550.558167	-3529.32837
3970	550.559753	-3539.32837
3980	550.561279	-3549.32837
3990	550.562866	-3559.32837
4000	550.564453	-3569.32837
4010	550.56604	-3579.32837
4020	550.567627	-3589.32837
4030	550.569214	-3599.32837
4040	550.570801	-3609.32837
4050	550.572388	-3619.32837
4060	550.573975	-3629.32837
4070	550.575562	-3639.32837
4080	550.577148	-3649.32837
4090	550.578674	-3659.32837
4100	550.580261	-3669.32837
4110	550.581848	-3679.32837
4120	550.583435	-3689.32837
4130	550.585022	-3699.32837
4140	550.586609	-3709.32837
4150	550.588196	-3719.32837
4160	550.589783	-3729.32837
4170	550.59137	-3739.32837
4180	550.592957	-3749.32837
4190	550.594543	-3759.32837
4200	550.59613	-3769.32837
4210	550.597656	-3779.32837
4220	550.599243	-3789.32837
4230	550.60083	-3799.32837
4240	550.602417	-3809.32837
4250	550.604004	-3819.32837
4260	550.605591	-3829.32837
4270	550.607178	-3839.32837
4280	550.608765	-3849.32837
4290	550.610352	-3859.32837
4300	550.611938	-3869.32837
4310	550.613525	-3879.32837
4320	550.615051	-3889.32837
4330	550.616638	-3899.32837
4340	550.618225	-3909.32837
4350	550.619812	-3919.32837
4360	550.621399	-3929.32837
4370	550.622986	-3939.32837
4380	550.624573	-3949.32837
4390	550.62616	-3959.32837
4400	550.627747	-3969.32837
4410	550.629333	-3979.32837
4420	550.63092	-3989.32837
4430	550.632446	-3999.32837
4440	550.634033	-4009.32837
4450	550.63562	-4019.32837
4460	550.637207	-4029.32837
4470	550.638794	-4039.32837
4480	550.640381	-4049.32837
4490	550.641968	-4059.32837
4500	550.643555	-4069.32837
4510	550.645142	-4079.32837
4520	550.646729	-4089.32837
4530	550.648315	-4099.32812
4540	550.649841	-4109.32812
4550	550.651428	-4119.32812
4560	550.653015	-4129.32812
4570	550.654602	-4139.32812
4580	550.656189	-4149.32812
4590	550.657776	-4159.32812
4600	550.659363	-4169.32812
4610	550.66095	-4179.32812
4620	550.662537	-4189.32812
4630	550.664124	-4199.32812
4640	550.66571	-4209.32812
4650	550.667236	-4219.32812
4660	550.668823	-4229.32812
4670	550.67041	-4239.32812
4680	550.671997	-4249.32812
4690	550.453857	-4259.32471
4700	549.737366	-4269.29834
4710	548.523254	-4279.22314
4720	546.814636	-4289.0752
4730	544.615784	-4298.8291
4740	541.93219	-4308.46143
4750	538.770508	-4317.94727
4760	535.138733	-4327.26318
4770	531.045837	-4336.38623
4780	526.502075	-4345.29297
4790	521.51886	-4353.96191
4800	516.108643	-4362.37061
4810	510.284912	-4370.49854
4820	504.062225	-4378.3252
4830	497.456146	-4385.83105
4840	490.483154	-4392.99756
4850	483.160736	-4399.80664
4860	475.507172	-4406.24121
4870	467.541565	-4412.28467
4880	459.283844	-4417.92285
4890	450.754669	-4423.1416
4900	441.975311	-4427.92725
4910	432.967773	-4432.26807
4920	423.754517	-4436.15332
4930	414.358612	-4439.57324
4940	404.803528	-4442.51953
4950	395.113129	-4444.98389
4960	385.311646	-4446.96143
4970	375.423584	-4448.44678
4980	365.473663	-4449.43555
4990	355.486725	-4449.92627
5000	345.487793	-4449.91699
5010	335.501801	-4449.40771
5020	325.553711	-4448.40039
5030	315.668427	-4446.89697
5040	305.870605	-4444.90186
5050	296.184784	-4442.41895
5060	286.635162	-4439.45508
5070	277.245575	-4436.01807
5080	268.03952	-4432.11572
5090	259.040009	-4427.75781
5100	250.269547	-4422.95605
5110	241.750031	-4417.72217
5120	233.502747	-4412.06836
5130	225.448624	-4406.1416
5140	217.399673	-4400.20703
5150	209.350739	-4394.27295
5160	201.301788	-4388.33887
5170	193.252853	-4382.40479
5180	185.203903	-4376.4707
5190	177.154968	-4370.53613
5200	169.106018	-4364.60205
5210	161.057083	-4358.66797
5220	153.008148	-4352.73389
5230	144.959198	-4346.7998
5240	136.910263	-4340.86523
5250	128.861313	-4334.93115
5260	120.81237	-4328.99707
5270	112.763428	-4323.06299
5280	104.714493	-4317.12842
5290	96.6655502	-4311.19434
5300	88.6166077	-4305.26025
5310	80.5676651	-4299.32617
5320	72.5187225	-4293.39209
5330	64.46978	-4287.45752
5340	56.4208374	-4281.52344
5350	48.3718948	-4275.58936
5360	40.3229523	-4269.65527
5370	32.2740135	-4263.72119
5380	24.225071	-4257.78662
5390	16.1761284	-4251.85254
5400	8.12718678	-4245.91846
5410	0.0782444477	-4239.98438
5420	-7.9706974	-4234.05029
5430	-16.01964	-4228.11572
5440	-24.0685806	-4222.18164
5450	-32.1175232	-4216.24756
5460	-40.1664658	-4210.31348
5470	-48.2154083	-4204.37939
5480	-56.2643471	-4198.44482
5490	-64.3132935	-4192.51074
5500	-72.362236	-4186.57666
5510	-80.411171	-4180.64258
5520	-88.4601135	-4174.70801
5530	-96.5090561	-4168.77393
5540	-104.557999	-4162.83984
5550	-112.606941	-4156.90576
5560	-120.655884	-4150.97168
5570	-128.704819	-4145.03711
5580	-136.753769	-4139.10303
5590	-144.802704	-4133.16895
5600	-152.851654	-4127.23486
5610	-160.900589	-4121.30078
5620	-168.949539	-4115.36621
5630	-176.998474	-4109.43213
5640	-185.047424	-4103.49805
5650	-193.096359	-4097.56396
5660	-201.145309	-4091.62964
5670	-209.194244	-4085.69556
5680	-217.243179	-4079.76123
5690	-225.29213	-4073.82715
5700	-233.341064	-4067.89282
5710	-241.390015	-4061.95874
5720	-249.43895	-4056.02466
5730	-257.487885	-4050.09033
5740	-265.536835	-4044.15625
5750	-273.585785	-4038.22192
5760	-281.634735	-4032.28784
5770	-289.683655	-4026.35376
5780	-297.732605	-4020.41943
5790	-305.781555	-4014.48535
5800	-313.830475	-4008.55103
5810	-321.879425	-4002.61694
5820	-329.928375	-3996.68286
5830	-337.977325	-3990.74854
5840	-346.026245	-3984.81445
5850	-354.075195	-3978.88013
5860	-362.124146	-3972.94604
5870	-370.173096	-3967.01172
5880	-378.222015	-3961.07764
5890	-386.270966	-3955.14355
5900	-394.319916	-3949.20923
5910	-402.368835	-3943.27515
5920	-410.417786	-3937.34082
5930	-418.466736	-3931.40674
5940	-426.515686	-3925.47266
5950	-434.564606	-3919.53833
5960	-442.613556	-3913.60425
5970	-450.662506	-3907.66992
5980	-458.711456	-3901.73584
5990	-466.760376	-3895.80151
6000	-474.809326	-3889.86743
6010	-482.858276	-3883.93335
6020	-490.907227	-3877.99902
6030	-498.956146	-3872.06494
6040	-507.005096	-3866.13062
6050	-515.054016	-3860.19653
6060	-523.102966	-3854.26245
6070	-531.151917	-3848.32812
6080	-539.200867	-3842.39404
6090	-547.249817	-3836.45972
6100	-555.298767	-3830.52563
6110	-563.347717	-3824.59131
6120	-571.396606	-3818.65723
6130	-579.445557	-3812.72314
6140	-587.494507	-3806.78882
6150	-595.543457	-3800.85474
6160	-603.592407	-3794.92041
6170	-611.641357	-3788.98633
6180	-619.690308	-3783.05225
6190	-627.739197	-3777.11792
6200	-635.788147	-3771.18384
6210	-643.837097	-3765.24951
6220	-651.886047	-3759.31543
6230	-659.934998	-3753.3811
6240	-667.983948	-3747.44702
6250	-676.032898	-3741.51294
6260	-684.081787	-3735.57861
6270	-692.130737	-3729.64453
6280	-700.179688	-3723.71021
6290	-708.228638	-3717.77612
6300	-716.277588	-3711.84204
6310	-724.326538	-3705.90771
6320	-732.375488	-3699.97363
6330	-740.424438	-3694.03931
6340	-748.473328	-3688.10522
6350	-756.522278	-3682.1709
6360	-764.571228	-3676.23682
6370	-772.620178	-3670.30273
6380	-780.669128	-3664.36841
6390	-788.718079	-3658.43433
6400	-796.767029	-3652.5
6410	-804.815918	-3646.56592
6420	-812.864868	-3640.63184
6430	-820.913818	-3634.69751
6440	-828.962769	-3628.76343
6450	-837.011719	-3622.8291
6460	-845.060669	-3616.89502
6470	-853.109619	-3610.96069
6480	-861.158569	-3605.02661
6490	-869.207458	-3599.09253
6500	-877.256409	-3593.1582
6510	-885.305359	-3587.22412
6520	-893.354309	-3581.28979
6530	-901.403259	-3575.35571
6540	-909.452209	-3569.42163
6550	-917.50116	-3563.4873
6560	-925.550049	-3557.55322
6570	-933.598999	-3551.6189
6580	-941.647949	-3545.68481
6590	-949.696899	-3539.75049
6600	-957.74585	-3533.81641
6610	-965.7948	-3527.88232
6620	-973.84375	-3521.948
6630	-981.892639	-3516.01392
6640	-989.941589	-3510.07959
6650	-997.99054	-3504.14551
6660	-1006.03949	-3498.21143
6670	-1014.08844	-3492.2771
6680	-1022.13739	-3486.34302
6690	-1030.18628	-3480.40869
6700	-1038.23523	-3474.47461
6710	-1046.28418	-3468.54053
6720	-1054.33313	-3462.6062
6730	-1062.38208	-3456.67212
6740	-1070.43103	-3450.73779
6750	-1078.47998	-3444.80371
6760	-1086.52893	-3438.86938
6770	-1094.57788	-3432.9353
6780	-1102.62683	-3427.00122
6790	-1110.67578	-3421.06689
6800	-1118.72473	-3415.13281
6810	-1126.77368	-3409.19849
6820	-1134.82251	-3403.2644
6830	-1142.87146	-3397.33032
6840	-1150.92041	-3391.396
6850	-1158.96936	-3385.46191
6860	-1167.01831	-3379.52759
6870	-1175.06726	-3373.59351
6880	-1183.11621	-3367.65918
6890	-1191.16516	-3361.7251
6900	-1199.21411	-3355.79102
6910	-1207.26306	-3349.85669
6920	-1215.31201	-3343.92261
6930	-1223.36096	-3337.98828
6940	-1231.40991	-3332.0542
6950	-1239.45886	-3326.12012
6960	-1247.50769	-3320.18579
6970	-1255.55664	-3314.25171
6980	-1263.60559	-3308.31738
6990	-1271.65454	-3302.3833
7000	-1279.70349	-3296.44897
7010	-1287.75244	-3290.51489
7020	-1295.80139	-3284.58081
7030	-1303.85034	-3278.64648
7040	-1311.89929	-3272.7124
7050	-1319.94824	-3266.77808
7060	-1327.99719	-3260.84399
7070	-1336.04614	-3254.90991
7080	-1344.09509	-3248.97559
7090	-1352.14404	-3243.0415
7100	-1360.19299	-3237.10718
7110	-1368.24182	-3231.1731
7120	-1376.29077	-3225.23877
7130	-1384.33972	-3219.30469
7140	-1392.38867	-3213.37061
7150	-1400.43762	-3207.43628
7160	-1408.48657	-3201.5022
7170	-1416.53552	-3195.56787
7180	-1424.58447	-3189.63379
7190	-1432.63342	-3183.69971
7200	-1440.68237	-3177.76538
7210	-1448.73132	-3171.8313
7220	-1456.78027	-3165.89697
7230	-1464.82922	-3159.96289
7240	-1472.87817	-3154.02856
7250	-1480.92712	-3148.09448
7260	-1488.97595	-3142.1604
7270	-1497.0249	-3136.22607
7280	-1505.07385	-3130.29199
7290	-1513.1228	-3124.35767
7300	-1521.17175	-3118.42358
7310	-1529.2207	-3112.4895
7320	-1537.26965	-3106.55518
7330	-1545.3186	-3100.62109
7340	-1553.36755	-3094.68677
7350	-1561.4165	-3088.75269
7360	-1569.46545	-3082.81836
7370	-1577.5144	-3076.88428
7380	-1585.56335	-3070.9502
7390	-1593.6123	-3065.01587
7400	-1601.66125	-3059.08179
7410	-1609.71008	-3053.14746
7420	-1617.75903	-3047.21338
7430	-1625.80798	-3041.2793
7440	-1633.85693	-3035.34497
7450	-1641.90588	-3029.41089
7460	-1649.95483	-3023.47656
7470	-1658.00378	-3017.54248
7480	-1666.05273	-3011.60815
7490	-1674.10168	-3005.67407
7500	-1682.15063	-2999.73999
7510	-1690.19958	-2993.80566
7520	-1698.24854	-2987.87158
7530	-1706.29749	-2981.93726
7540	-1714.34644	-2976.00317
7550	-1722.39526	-2970.06909
7560	-1730.44421	-2964.13477
7570	-1738.49316	-2958.20068
7580	-1746.54211	-2952.26636
7590	-1754.59106	-2946.33228
7600	-1762.64001	-2940.39795
7610	-1770.68896	-2934.46387
7620	-1778.73792	-2928.52979
7630	-1786.78687	-2922.59546
7640	-1794.83582	-2916.66138
7650	-1802.88477	-2910.72705
7660	-1810.93372	-2904.79297
7670	-1818.98267	-2898.85889
7680	-1827.03162	-2892.92456
7690	-1835.08057	-2886.99048
7700	-1843.12939	-2881.05615
7710	-1851.17834	-2875.12207
7720	-1859.22729	-2869.18799
7730	-1867.27625	-2863.25366
7740	-1875.3252	-2857.31958
7750	-1883.37415	-2851.38525
7760	-1891.4231	-2845.45117
7770	-1899.47205	-2839.51685
7780	-1907.521	-2833.58276
7790	-1915.56995	-2827.64868
7800	-1923.6189	-2821.71436
7810	-1931.66785	-2815.78027
7820	-1939.7168	-2809.84595
7830	-1947.76575	-2803.91187
7840	-1955.8147	-2797.97778
7850	-1963.86353	-2792.04346
7860	-1971.91248	-2786.10938
7870	-1979.96143	-2780.17505
7880	-1988.01038	-2774.24097
7890	-1996.05933	-2768.30664
7900	-2004.10828	-2762.37256
7910	-2012.15723	-2756.43848
7920	-2020.20618	-2750.50415
7930	-2028.25513	-2744.57007
7940	-2036.30408	-2738.63574
7950	-2044.35303	-2732.70166
7960	-2052.40186	-2726.76758
7970	-2060.45093	-2720.83325
7980	-2068.49976	-2714.89917
7990	-2076.54883	-2708.96484
8000	-2084.59766	-2703.03076
8010	-2092.64673	-2697.09644
8020	-2100.69556	-2691.16235
8030	-2108.74463	-2685.22827
8040	-2116.79346	-2679.29395
8050	-2124.84253	-2673.35986
8060	-2132.89136	-2667.42554
8070	-2140.94019	-2661.49146
8080	-2148.98926	-2655.55737
8090	-2157.03809	-2649.62305
8100	-2165.08716	-2643.68896
8110	-2173.14771	-2637.77075
8120	-2181.42139	-2632.15576
8130	-2189.96533	-2626.96167
8140	-2198.75806	-2622.20093
8150	-2207.77783	-2617.8855
8160	-2217.0022	-2614.02637
8170	-2226.40771	-2610.63306
8180	-2235.97119	-2607.71411
8190	-2245.66846	-2605.27661
8200	-2255.47559	-2603.3269
8210	-2265.36768	-2601.86987
8220	-2275.32031	-2600.90894
8230	-2285.30859	-2600.44678
8240	-2295.30762	-2600.48438
8250	-2305.29199	-2601.02148
8260	-2315.2373	-2602.05713
8270	-2325.11816	-2603.58862
8280	-2334.9104	-2605.61182
8290	-2344.58911	-2608.12207
8300	-2354.13037	-2611.11279
8310	-2363.51025	-2614.57666
8320	-2372.70508	-2618.50488
8330	-2381.69214	-2622.88794
8340	-2390.44897	-2627.7146
8350	-2398.95386	-2632.9729
8360	-2407.18506	-2638.64966
8370	-2415.12231	-2644.73071
8380	-2422.74561	-2651.20093
8390	-2430.03613	-2658.04419
8400	-2436.97534	-2665.24292
8410	-2443.54639	-2672.77979
8420	-2449.73218	-2680.6355
8430	-2455.51782	-2688.79053
8440	-2460.88867	-2697.22461
8450	-2465.8313	-2705.9165
8460	-2470.33325	-2714.84473
8470	-2474.38354	-2723.98657
8480	-2477.97168	-2733.31958
8490	-2481.08887	-2742.82031
8500	-2483.72729	-2752.46484
8510	-2485.88062	-2762.22925
8520	-2487.54297	-2772.08911
8530	-2488.71069	-2782.01953
8540	-2489.38037	-2791.99609
8550	-2489.55078	-2801.99365
8560	-2489.22144	-2811.98706
8570	-2488.39282	-2821.95166
8580	-2487.06714	-2831.8623
8590	-2485.24805	-2841.69434
8600	-2482.9397	-2851.42334
8610	-2480.14795	-2861.02466
8620	-2476.87988	-2870.47437
8630	-2473.14355	-2879.74902
8640	-2468.94849	-2888.82544
8650	-2464.30493	-2897.68066
8660	-2459.22461	-2906.29297
8670	-2453.72021	-2914.64038
8680	-2447.80542	-2922.70239
8690	-2441.49512	-2930.45874
8700	-2434.80518	-2937.88989
8710	-2427.7522	-2944.97754
8720	-2420.35376	-2951.70361
8730	-2412.62817	-2958.05151
8740	-2404.62402	-2964.04541
8750	-2396.57324	-2969.97705
8760	-2388.52246	-2975.90869
8770	-2380.47168	-2981.84058
8780	-2372.42114	-2987.77222
8790	-2364.37036	-2993.70386
8800	-2356.31958	-2999.63574
8810	-2348.2688	-3005.56738
8820	-2340.21802	-3011.49902
8830	-2332.16724	-3017.43091
8840	-2324.11646	-3023.36255
8850	-2316.06567	-3029.29419
8860	-2308.01489	-3035.22607
8870	-2299.96436	-3041.15771
8880	-2291.91357	-3047.0896
8890	-2283.86279	-3053.02124
8900	-2275.81201	-3058.95288
8910	-2267.76123	-3064.88477
8920	-2259.71045	-3070.81641
8930	-2251.65967	-3076.74805
8940	-2243.60889	-3082.67993
8950	-2235.55835	-3088.61157
8960	-2227.50757	-3094.54321
8970	-2219.45679	-3100.4751
8980	-2211.40601	-3106.40674
8990	-2203.35522	-3112.33838
9000	-2195.30444	-3118.27026
9010	-2187.25366	-3124.2019
