# format	robotrace-shortcut-course-v1
# course_id	2025east
# source_file	examples/synthetic/2025east.json
# source_hash	5c3480cf0c78a66e3347ec3b7cd3b91d0dffa9347b9e6e1ab5c173f8241ac9fd
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2660	500	-2224.38062
2670	500	-2234.38062
2680	500	-2244.38062
2690	500	-2254.38062
2700	500	-2264.38062
2710	500	-2274.38062
2720	500	-2284.38062
2730	500	-2294.38062
2740	500	-2304.38062
2750	500	-2314.38062
2760	500	-2324.38062
2770	500	-2334.38062
2780	500	-2344.38062
2790	500	-2354.38062
2800	500	-2364.38062
2810	500	-2374.38062
2820	500	-2384.38062
2830	500	-2394.38062
2840	500	-2404.38062
2850	500	-2414.38062
2860	500	-2424.38062
2870	500	-2434.38062
2880	500	-2444.38062
2890	500	-2454.38062
2900	500	-2464.38062
2910	500	-2474.38062
2920	500	-2484.38062
2930	500	-2494.38062
2940	500	-2504.38062
2950	500	-2514.38062
2960	500	-2524.38062
2970	500	-2534.38062
2980	500	-2544.38062
2990	500	-2554.38062
3000	500	-2564.38062
3010	500	-2574.38062
3020	500	-2584.38062
3030	500	-2594.38062
3040	500	-2604.38062
3050	500	-2614.38062
3060	500	-2624.38062
3070	500	-2634.38062
3080	500	-2644.38062
3090	500	-2654.38062
3100	500	-2664.38062
3110	500	-2674.38062
3120	500	-2684.38062
3130	500	-2694.38062
3140	500	-2704.38062
3150	500	-2714.38062
3160	500	-2724.38062
3170	500	-2734.38062
3180	500	-2744.38062
3190	500	-2754.38062
3200	500	-2764.38062
3210	500	-2774.38062
3220	500	-2784.38062
3230	500	-2794.38062
3240	500	-2804.38062
3250	500	-2814.38062
3260	500	-2824.38062
3270	500	-2834.38062
3280	500	-2844.38062
3290	500	-2854.38062
3300	500	-2864.38062
3310	500	-2874.38062
3320	500	-2884.38062
3330	500	-2894.38062
3340	500	-2904.38062
3350	500	-2914.38062
3360	500	-2924.38062
3370	500	-2934.38062
3380	500	-2944.38062
3390	500	-2954.38062
3400	500	-2964.38062
3410	500	-2974.38062
3420	500	-2984.38062
3430	500	-2994.38062
3440	500	-3004.38062
3450	500	-3014.38062
3460	500	-3024.38062
3470	500	-3034.38062
3480	500	-3044.38062
3490	500	-3054.38062
3500	500	-3064.38062
3510	500	-3074.38062
3520	500	-3084.38062
3530	500	-3094.38062
3540	500	-3104.38062
3550	500	-3114.38062
3560	500	-3124.38062
3570	500	-3134.38062
3580	500	-3144.38062
3590	500	-3154.38062
3600	500	-3164.38062
3610	500	-3174.38062
3620	500	-3184.38062
3630	500	-3194.38062
3640	500	-3204.38062
3650	500	-3214.38062
3660	500	-3224.38062
3670	500	-3234.38062
3680	500	-3244.38062
3690	500	-3254.38062
3700	500	-3264.38062
3710	500	-3274.38062
3720	500	-3284.38062
3730	500	-3294.38062
3740	500	-3304.38062
3750	500	-3314.38062
3760	500	-3324.38062
3770	500	-3334.38062
3780	500	-3344.38062
3790	500	-3354.38062
3800	500	-3364.38062
3810	500	-3374.38062
3820	500	-3384.38062
3830	500	-3394.38062
3840	500	-3404.38062
3850	500	-3414.38062
3860	500	-3424.38062
3870	500	-3434.38062
3880	500	-3444.38062
3890	500	-3454.38062
3900	500	-3464.38062
3910	500	-3474.38062
3920	500	-3484.38062
3930	500	-3494.38062
3940	500	-3504.38062
3950	500	-3514.38062
3960	500	-3524.38062
3970	500	-3534.38062
3980	500	-3544.38062
3990	500	-3554.38062
4000	500	-3564.38062
4010	500	-3574.38062
4020	500	-3584.38062
4030	500	-3594.38062
4040	500	-3604.38062
4050	500	-3614.38062
4060	500	-3624.38062
4070	500	-3634.38062
4080	500	-3644.38062
4090	500	-3654.38062
4100	500	-3664.38062
4110	500	-3674.38062
4120	500	-3684.38062
4130	500	-3694.38062
4140	499.952026	-3704.38013
4150	499.483215	-3714.36816
4160	498.515808	-3724.32031
4170	497.052216	-3734.21143
4180	495.0961	-3744.01733
4190	492.652313	-3753.71289
4200	489.72702	-3763.27441
4210	486.327515	-3772.67773
4220	482.46228	-3781.89941
4230	478.140991	-3790.91626
4240	473.37442	-3799.70605
4250	468.17453	-3808.24658
4260	462.554291	-3816.5166
4270	456.52774	-3824.49536
4280	450.109955	-3832.16284
4290	443.316956	-3839.5
4300	436.165771	-3846.48853
4310	428.674225	-3853.11084
4320	420.861053	-3859.35059
4330	412.745789	-3865.19189
4340	404.348724	-3870.62036
4350	395.690857	-3875.62256
4360	386.793793	-3880.18555
4370	377.67981	-3884.29834
4380	368.371643	-3887.9502
4390	358.892609	-3891.13257
4400	349.266357	-3893.83716
4410	339.516968	-3896.05713
4420	329.668793	-3897.78711
4430	319.74649	-3899.02271
4440	309.774811	-3899.76099
4450	299.778717	-3899.99976
4460	289.783173	-3899.73877
4470	279.813141	-3898.97852
4480	269.893585	-3897.72095
4490	260.049286	-3895.96924
4500	250.304825	-3893.72754
4510	240.684586	-3891.00171
4520	231.212616	-3887.79858
4530	221.912567	-3884.12598
4540	212.807693	-3879.99316
4550	203.920761	-3875.4104
4560	195.273972	-3870.38916
4570	186.888947	-3864.94214
4580	178.786636	-3859.08276
4590	170.987289	-3852.82568
4600	163.510422	-3846.18677
4610	156.374695	-3839.18262
4620	149.597961	-3831.83032
4630	143.197159	-3824.14868
4640	137.188278	-3816.15649
4650	131.586349	-3807.87427
4660	126.405357	-3799.32227
4670	121.658264	-3790.52197
4680	117.356934	-3781.49536
4690	113.512115	-3772.26538
4700	110.133415	-3762.85449
4710	107.100861	-3753.32544
4720	104.08532	-3743.79102
4730	101.069786	-3734.25635
4740	98.054245	-3724.72192
4750	95.0387039	-3715.1875
4760	92.0231628	-3705.65308
4770	89.0076218	-3696.11841
4780	85.9920807	-3686.58398
4790	82.9765396	-3677.04956
4800	79.9610062	-3667.51489
4810	76.9454651	-3657.98047
4820	73.929924	-3648.44604
4830	70.9143829	-3638.91162
4840	67.8988419	-3629.37695
4850	64.8833008	-3619.84253
4860	61.8677635	-3610.30811
4870	58.8522224	-3600.77344
4880	55.8366852	-3591.23901
4890	52.8211441	-3581.70459
4900	49.805603	-3572.17017
4910	46.790062	-3562.6355
4920	43.7745247	-3553.10107
4930	40.7589836	-3543.56665
4940	37.7434425	-3534.03223
4950	34.7279053	-3524.49756
4960	31.7123642	-3514.96313
4970	28.696825	-3505.42871
4980	25.681284	-3495.89404
4990	22.6657448	-3486.35962
5000	19.6502037	-3476.8252
5010	16.6346645	-3467.29077
5020	13.6191244	-3457.7561
5030	10.6035843	-3448.22168
5040	7.58804464	-3438.68726
5050	4.572505	-3429.15283
5060	1.55696487	-3419.61816
5070	-1.45857501	-3410.08374
5080	-4.47411489	-3400.54932
5090	-7.48965502	-3391.01465
5100	-10.5051947	-3381.48022
5110	-13.5207348	-3371.9458
5120	-16.536274	-3362.41138
5130	-19.551815	-3352.87671
5140	-22.5673542	-3343.34229
5150	-25.5828953	-3333.80786
5160	-28.5984344	-3324.27319
5170	-31.6139736	-3314.73877
5180	-34.6295128	-3305.20435
5190	-37.6450539	-3295.66992
5200	-40.6605949	-3286.13525
5210	-43.6761322	-3276.60083
5220	-46.6916733	-3267.06641
5230	-49.7072144	-3257.53198
5240	-52.7227554	-3247.99731
5250	-55.7382927	-3238.46289
5260	-58.7538338	-3228.92847
5270	-61.7693748	-3219.3938
5280	-64.7849121	-3209.85938
5290	-67.8004532	-3200.32495
5300	-70.8159943	-3190.79053
5310	-73.8315353	-3181.25586
5320	-76.8470764	-3171.72144
5330	-79.8626099	-3162.18701
5340	-82.8781509	-3152.65259
5350	-85.893692	-3143.11792
5360	-88.9092331	-3133.5835
5370	-91.9247742	-3124.04907
5380	-94.9403152	-3114.5144
5390	-97.9558563	-3104.97998
5400	-100.97139	-3095.44556
5410	-103.986931	-3085.91113
5420	-107.002472	-3076.37646
5430	-110.018013	-3066.84204
5440	-113.033554	-3057.30762
5450	-116.049095	-3047.77319
5460	-119.064629	-3038.23853
5470	-122.08017	-3028.7041
5480	-125.095711	-3019.16968
5490	-128.111252	-3009.63501
5500	-131.126785	-3000.10059
5510	-134.142334	-2990.56616
5520	-137.157867	-2981.03174
5530	-140.173416	-2971.49707
5540	-143.18895	-2961.96265
5550	-146.204498	-2952.42822
5560	-149.220032	-2942.89355
5570	-152.235565	-2933.35913
5580	-155.251114	-2923.82471
5590	-158.266647	-2914.29028
5600	-161.282196	-2904.75562
5610	-164.297729	-2895.22119
5620	-167.313278	-2885.68677
5630	-170.328812	-2876.15234
5640	-173.344345	-2866.61768
5650	-176.359894	-2857.08325
5660	-179.375427	-2847.54883
5670	-182.390976	-2838.01416
5680	-185.406509	-2828.47974
5690	-188.422058	-2818.94531
5700	-191.437592	-2809.41089
5710	-194.453125	-2799.87622
5720	-197.468674	-2790.3418
5730	-200.484207	-2780.80737
5740	-203.499756	-2771.27295
5750	-206.665588	-2761.78809
5760	-210.291718	-2752.46973
5770	-214.379044	-2743.34448
5780	-218.917343	-2734.43457
5790	-223.895264	-2725.76294
5800	-229.300369	-2717.35083
5810	-235.119156	-2709.21924
5820	-241.337082	-2701.38892
5830	-247.938583	-2693.87891
5840	-254.907181	-2686.70825
5850	-262.225464	-2679.89478
5860	-269.875122	-2673.45581
5870	-277.837036	-2667.40698
5880	-286.091309	-2661.76392
5890	-294.61731	-2656.54028
5900	-303.366791	-2651.69897
5910	-311.97641	-2646.61426
5920	-320.321167	-2641.10571
5930	-328.380157	-2635.18701
5940	-336.13327	-2628.8728
5950	-343.561096	-2622.17896
5960	-350.645111	-2615.12231
5970	-357.367584	-2607.72046
5980	-363.711731	-2599.99194
5990	-369.661652	-2591.95581
6000	-375.202515	-2583.63257
6010	-380.320465	-2575.04272
6020	-385.002716	-2566.20776
6030	-389.237518	-2557.1499
6040	-393.093719	-2547.92358
6050	-396.910217	-2538.68042
6060	-400.726715	-2529.4375
6070	-404.543213	-2520.19434
6080	-408.35968	-2510.95117
6090	-412.176178	-2501.70825
6100	-415.992676	-2492.46509
6110	-419.809174	-2483.22192
6120	-423.625671	-2473.979
6130	-427.442139	-2464.73584
6140	-431.258636	-2455.49292
6150	-435.075134	-2446.24976
6160	-438.891632	-2437.00659
6170	-442.70813	-2427.76367
6180	-446.524628	-2418.52051
6190	-450.341095	-2409.27734
6200	-454.157593	-2400.03442
6210	-457.974091	-2390.79126
6220	-461.790588	-2381.54834
6230	-465.607086	-2372.30518
6240	-469.423553	-2363.06201
6250	-473.240051	-2353.81909
6260	-477.056549	-2344.57593
6270	-480.873047	-2335.33276
6280	-484.689545	-2326.08984
6290	-488.506042	-2316.84668
6300	-492.32251	-2307.60376
6310	-496.139008	-2298.3606
6320	-499.955505	-2289.11743
6330	-503.772003	-2279.87451
6340	-507.588501	-2270.63135
6350	-511.404968	-2261.38818
6360	-515.221497	-2252.14526
6370	-519.037964	-2242.9021
6380	-522.854431	-2233.65918
6390	-526.670959	-2224.41602
6400	-530.487427	-2215.17285
6410	-534.303955	-2205.92993
6420	-538.120422	-2196.68677
6430	-541.93689	-2187.4436
6440	-545.753418	-2178.20068
6450	-549.569885	-2168.95752
6460	-553.386414	-2159.7146
6470	-557.202881	-2150.47144
6480	-561.019348	-2141.22827
6490	-564.835876	-2131.98535
6500	-568.652344	-2122.74219
6510	-572.468872	-2113.49902
6520	-576.285339	-2104.2561
6530	-580.101868	-2095.01294
6540	-583.918335	-2085.77002
6550	-587.734802	-2076.52686
6560	-591.551331	-2067.28369
6570	-595.367798	-2058.04077
6580	-599.184326	-2048.79761
6590	-603.000793	-2039.55457
6600	-606.817261	-2030.31152
6610	-610.633789	-2021.06836
6620	-614.450256	-2011.82532
6630	-618.266785	-2002.58228
6640	-622.083252	-1993.33923
6650	-625.899719	-1984.09607
6660	-629.716248	-1974.85303
6670	-633.532715	-1965.60999
6680	-637.349243	-1956.36694
6690	-641.16571	-1947.12378
6700	-644.982178	-1937.88074
6710	-648.798706	-1928.6377
6720	-652.615173	-1919.39465
6730	-656.431702	-1910.15149
6740	-660.248169	-1900.90845
6750	-664.064636	-1891.66541
6760	-667.881165	-1882.42236
6770	-671.697632	-1873.1792
6780	-675.51416	-1863.93616
6790	-679.330627	-1854.69312
6800	-683.147156	-1845.45007
6810	-686.963623	-1836.20691
6820	-690.78009	-1826.96387
6830	-694.596619	-1817.72083
6840	-698.413086	-1808.47778
6850	-702.229614	-1799.23462
6860	-706.046082	-1789.99158
6870	-709.862549	-1780.74854
6880	-713.679077	-1771.50549
6890	-717.495544	-1762.26233
6900	-721.312073	-1753.01929
6910	-725.12854	-1743.77625
6920	-728.945007	-1734.5332
6930	-732.761536	-1725.29016
6940	-736.578003	-1716.047
6950	-740.394531	-1706.80396
6960	-744.210999	-1697.56091
6970	-748.027466	-1688.31787
6980	-751.843994	-1679.07471
6990	-755.660461	-1669.83167
7000	-759.47699	-1660.58862
7010	-763.293457	-1651.34558
7020	-767.109924	-1642.10242
7030	-770.926453	-1632.85938
7040	-774.74292	-1623.61633
7050	-778.559448	-1614.37329
7060	-782.375916	-1605.13013
7070	-786.192444	-1595.88708
7080	-790.008911	-1586.64404
7090	-793.825378	-1577.401
7100	-797.641907	-1568.15784
7110	-801.458374	-1558.91479
7120	-805.274902	-1549.67175
7130	-809.09137	-1540.42871
7140	-812.907837	-1531.18555
7150	-816.724365	-1521.9425
7160	-820.540833	-1512.69946
7170	-824.357361	-1503.45642
7180	-828.173828	-1494.21326
7190	-831.990295	-1484.97021
7200	-835.806824	-1475.72717
7210	-839.623291	-1466.48413
7220	-843.439819	-1457.24097
7230	-847.256287	-1447.99792
7240	-851.072754	-1438.75488
7250	-854.889282	-1429.51184
7260	-858.70575	-1420.26868
7270	-862.522278	-1411.02563
7280	-866.338745	-1401.78259
7290	-870.155212	-1392.53955
7300	-873.971741	-1383.29639
7310	-877.788208	-1374.05334
7320	-881.604736	-1364.8103
7330	-885.421204	-1355.56726
7340	-889.237732	-1346.3241
7350	-893.054199	-1337.08105
7360	-896.870667	-1327.83801
7370	-900.687195	-1318.59497
7380	-904.503662	-1309.35181
7390	-908.32019	-1300.10876
7400	-912.136658	-1290.86572
7410	-915.861267	-1281.58545
7420	-919.399597	-1272.23254
7430	-922.750122	-1262.81067
7440	-925.91156	-1253.32373
7450	-928.88269	-1243.77551
7460	-931.662231	-1234.16968
7470	-934.249084	-1224.51025
7480	-936.642273	-1214.80103
7490	-938.84082	-1205.0459
7500	-940.843872	-1195.24866
7510	-942.650513	-1185.41345
7520	-944.260132	-1175.54395
7530	-945.672058	-1165.64441
7540	-946.885742	-1155.71838
7550	-947.900696	-1145.77026
7560	-948.716431	-1135.80371
7570	-949.332703	-1125.82288
7580	-949.749268	-1115.83179
7590	-949.965942	-1105.83423
7600	-949.982666	-1095.83447
7610	-949.799377	-1085.8363
7620	-949.416138	-1075.84387
7630	-948.833191	-1065.86096
7640	-948.050659	-1055.89185
7650	-947.06897	-1045.94031
7660	-945.888428	-1036.01038
7670	-944.509521	-1026.10608
7680	-942.932861	-1016.23132
7690	-941.158997	-1006.39008
7700	-939.188721	-996.586304
7710	-937.022766	-986.823853
7720	-934.661987	-977.106689
7730	-932.107361	-967.43866
7740	-929.359863	-957.823669
7750	-926.420654	-948.265503
7760	-923.290894	-938.768127
7770	-919.971802	-929.335144
7780	-916.464783	-919.970459
7790	-912.771118	-910.677795
7800	-908.892395	-901.460876
7810	-904.830078	-892.323364
7820	-900.585876	-883.26886
7830	-896.161438	-874.301086
7840	-891.558533	-865.423584
7850	-886.778992	-856.639954
7860	-881.824768	-847.953613
7870	-876.697815	-839.368103
7880	-871.400146	-830.886841
7890	-865.934021	-822.513245
7900	-860.301453	-814.25061
7910	-854.504761	-806.102234
7920	-848.546326	-798.071472
7930	-842.428467	-790.161438
7940	-836.153625	-782.375366
7950	-829.724304	-774.71637
7960	-823.143127	-767.187439
7970	-816.41272	-759.791626
7980	-809.535706	-752.531921
7990	-802.514893	-745.411133
8000	-795.353088	-738.432251
8010	-788.053162	-731.597961
8020	-780.617981	-724.911011
8030	-773.050598	-718.374084
8040	-765.353943	-711.989868
8050	-757.531189	-705.760803
8060	-749.585449	-699.689453
8070	-741.519836	-693.778198
8080	-733.337646	-688.029419
8090	-725.042114	-682.445435
8100	-716.636597	-677.028442
8110	-708.12439	-671.780701
8120	-699.508972	-666.704163
8130	-690.793701	-661.800964
8140	-681.982178	-657.073059
8150	-673.07782	-652.522339
8160	-664.084229	-648.150574
8170	-655.005066	-643.959534
8180	-645.843872	-639.950867
8190	-636.604309	-636.126282
8200	-627.290161	-632.487244
8210	-617.905029	-629.035156
8220	-608.45282	-625.771484
8230	-598.937195	-622.697449
8240	-589.362	-619.814392
8250	-579.731018	-617.123352
8260	-570.048218	-614.625488
8270	-560.317322	-612.321716
8280	-550.542358	-610.213074
8290	-540.727173	-608.300293
8300	-530.875671	-606.584229
8310	-520.991882	-605.065491
8320	-511.07962	-603.744751
8330	-501.142975	-602.622498
8340	-491.185852	-601.699158
8350	-481.21228	-600.975159
8360	-471.226196	-600.450745
8370	-461.231628	-600.12616
8380	-451.232574	-600.001526
8390	-441.233032	-600.076843
8400	-431.236969	-600.352173
8410	-421.248444	-600.827332
8420	-411.271393	-601.502136
8430	-401.309845	-602.376404
8440	-391.367798	-603.449646
8450	-381.449158	-604.721497
8460	-371.557953	-606.191467
8470	-361.698151	-607.859009
8480	-351.873627	-609.723328
8490	-342.088379	-611.783752
8500	-332.346283	-614.03949
8510	-322.651245	-616.489624
8520	-313.007172	-619.133118
8530	-303.417877	-621.968933
8540	-293.887207	-624.996033
8550	-284.418976	-628.213074
8560	-275.016968	-631.618835
8570	-265.684967	-635.211914
8580	-256.426697	-638.990906
8590	-247.245834	-642.954346
8600	-238.146088	-647.100525
8610	-229.131073	-651.427917
8620	-220.204391	-655.934692
8630	-211.369644	-660.619141
8640	-202.630341	-665.479309
8650	-193.989975	-670.513245
8660	-185.452011	-675.718994
8670	-177.019867	-681.094482
8680	-168.696899	-686.637512
8690	-160.486465	-692.345825
8700	-152.39183	-698.217224
8710	-144.416229	-704.24939
8720	-136.562851	-710.439819
8730	-128.834854	-716.786011
8740	-121.235321	-723.285522
8750	-113.767281	-729.93573
8760	-106.433739	-736.733948
8770	-99.2376099	-743.67749
8780	-92.1817856	-750.763489
8790	-85.2690811	-757.989258
8800	-78.5022659	-765.351746
8810	-71.8840485	-772.848145
8820	-65.4170685	-780.475403
8830	-59.1039124	-788.230469
8840	-52.9471169	-796.110229
8850	-46.949131	-804.111511
8860	-41.1123657	-812.23114
8870	-35.4391479	-820.465942
8880	-29.9317474	-828.8125
8890	-24.5923691	-837.267517
8900	-19.4231491	-845.827637
8910	-14.4261541	-854.489441
8920	-9.60338211	-863.249451
8930	-4.95676374	-872.104126
8940	-0.488156289	-881.049988
8950	3.8006525	-890.083435
8960	7.90794706	-899.200806
8970	11.8320847	-908.398499
8980	15.5714951	-917.672852
8990	19.1246834	-927.020142
9000	22.4902287	-936.436584
9010	25.6686592	-945.917908
9020	28.77701	-955.422546
9030	31.8853588	-964.927185
9040	34.9937096	-974.431824
9050	38.1020584	-983.936462
9060	41.2104111	-993.441101
9070	44.3187599	-1002.94574
9080	47.4271088	-1012.45038
9090	50.5354614	-1021.95502
9100	53.6438103	-1031.45959
9110	56.7521591	-1040.96423
9120	59.860508	-1050.46887
9130	62.9688606	-1059.97351
9140	66.0772095	-1069.47815
9150	69.1855621	-1078.98279
9160	72.2939072	-1088.48743
9170	75.4022598	-1097.99207
9180	78.5106125	-1107.4967
9190	81.6189575	-1117.00134
9200	84.7273102	-1126.50598
9210	87.8356628	-1136.01062
9220	90.9440079	-1145.51526
9230	94.0523605	-1155.0199
9240	97.1607132	-1164.52454
9250	100.269058	-1174.02917
9260	103.377411	-1183.53381
9270	106.485756	-1193.03845
9280	109.594109	-1202.54309
9290	112.702461	-1212.04773
9300	115.810806	-1221.55237
9310	118.919159	-1231.05701
9320	122.027512	-1240.56165
9330	125.135857	-1250.06628
9340	128.244217	-1259.57092
9350	131.352554	-1269.07556
9360	134.460907	-1278.5802
9370	137.56926	-1288.08484
9380	140.677612	-1297.58948
9390	143.737305	-1307.10962
9400	146.275253	-1316.78027
9410	148.16333	-1326.59851
9420	149.393143	-1336.52075
9430	149.959229	-1346.50281
9440	149.859085	-1356.50049
9450	149.09314	-1366.46924
9460	147.664795	-1376.36487
9470	145.580429	-1386.14331
9480	142.849258	-1395.76123
9490	139.483444	-1405.17578
9500	135.49794	-1414.34521
9510	130.910431	-1423.22876
9520	125.741325	-1431.78699
9530	120.013573	-1439.98193
9540	113.752625	-1447.77698
9550	106.986298	-1455.1377
9560	99.7446518	-1462.03125
9570	92.0598602	-1468.42712
9580	83.9660645	-1474.29688
9590	75.4992218	-1479.61426
9600	66.6969528	-1484.35596
9610	57.5998001	-1488.50403
9620	48.3936157	-1492.40869
9630	39.1874313	-1496.31335
9640	29.9812508	-1500.21802
9650	20.7750664	-1504.12256
9660	11.5688839	-1508.02722
9670	2.3627007	-1511.93188
9680	-6.84348249	-1515.83655
9690	-16.0496655	-1519.74121
9700	-25.2558479	-1523.64575
9710	-34.4620323	-1527.55042
9720	-43.6682167	-1531.45508
9730	-52.8743973	-1535.35974
9740	-62.0805817	-1539.26428
9750	-71.2867661	-1543.16895
9760	-80.4929504	-1547.07361
9770	-89.6991272	-1550.97827
9780	-98.9053116	-1554.88293
9790	-108.111496	-1558.78748
9800	-117.31768	-1562.69214
9810	-126.523865	-1566.5968
9820	-135.730042	-1570.50146
9830	-144.936234	-1574.40613
9840	-154.14241	-1578.31067
9850	-163.348602	-1582.21533
9860	-172.554779	-1586.12
9870	-181.760956	-1590.02466
9880	-190.967148	-1593.92932
9890	-200.173325	-1597.83386
9900	-209.379517	-1601.73853
