# format	robotrace-shortcut-course-v1
# course_id	2019east
# source_file	examples/synthetic/2019east.json
# source_hash	f3bf2f026c0674a874cc979788c6b2e9ad3a4b38d34f47fd5844d531a425f9b1
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
2830	1150	1808.76111
2840	1150	1818.76111
2850	1150	1828.76111
2860	1150	1838.76111
2870	1150	1848.76111
2880	1150	1858.76111
2890	1150	1868.76111
2900	1150	1878.76111
2910	1150	1888.76111
2920	1150	1898.76111
2930	1149.80811	1908.7583
2940	1149.12073	1918.73364
2950	1147.93555	1928.66211
2960	1146.25574	1938.51892
2970	1144.08533	1948.27942
2980	1141.42981	1957.91931
2990	1138.29578	1967.41443
3000	1134.69116	1976.74109
3010	1130.62488	1985.87585
3020	1126.10706	1994.79602
3030	1121.14917	2003.47925
3040	1115.76343	2011.90381
3050	1109.9635	2020.04871
3060	1103.76367	2027.89355
3070	1097.17944	2035.4187
3080	1090.22742	2042.60535
3090	1082.9248	2049.43555
3100	1075.29004	2055.89233
3110	1067.34216	2061.95923
3120	1059.10083	2067.62158
3130	1050.58691	2072.86499
3140	1041.82153	2077.67603
3150	1032.82678	2082.04321
3160	1023.62488	2085.95532
3170	1014.23895	2089.40259
3180	1004.6925	2092.37646
3190	995.009338	2094.86963
3200	985.213623	2096.87549
3210	975.329956	2098.3894
3220	965.382935	2099.40747
3230	955.397522	2099.92725
3240	945.39856	2099.94702
3250	935.411133	2099.46729
3260	925.460144	2098.48877
3270	915.570496	2097.01416
3280	905.766968	2095.04736
3290	896.073914	2092.59277
3300	886.515686	2089.65698
3310	877.11615	2086.24707
3320	867.898743	2082.37158
3330	858.886597	2078.04028
3340	850.102112	2073.26392
3350	841.567383	2068.05469
3360	833.30365	2062.42529
3370	825.331604	2056.38989
3380	817.671204	2049.96362
3390	810.341492	2043.16248
3400	803.360901	2036.00354
3410	796.746826	2028.50476
3420	790.515625	2020.68481
3430	784.470581	2012.71875
3440	778.425476	2004.75281
3450	772.380432	1996.78674
3460	766.335327	1988.8208
3470	760.290283	1980.85486
3480	754.245178	1972.88879
3490	748.200134	1964.92285
3500	742.155029	1956.95679
3510	736.109985	1948.99084
3520	730.06488	1941.02478
3530	724.019836	1933.05884
3540	717.974731	1925.0929
3550	711.929626	1917.12683
3560	705.884583	1909.16089
3570	699.839478	1901.19482
3580	693.794434	1893.22888
3590	687.749329	1885.26294
3600	681.704285	1877.29688
3610	675.65918	1869.33093
3620	669.614136	1861.36487
3630	663.569031	1853.39893
3640	657.523987	1845.43286
3650	651.478882	1837.46692
3660	645.433838	1829.50098
3670	639.388733	1821.53491
3680	633.343689	1813.56897
3690	627.298584	1805.60291
3700	621.25354	1797.63696
3710	615.208435	1789.6709
3720	609.16333	1781.70496
3730	603.118286	1773.73901
3740	597.073181	1765.77295
3750	591.028137	1757.80701
3760	584.983032	1749.84094
3770	578.937988	1741.875
3780	572.892883	1733.90906
3790	566.847839	1725.94299
3800	560.802734	1717.97705
3810	554.75769	1710.01099
3820	548.712585	1702.04504
3830	542.667542	1694.07898
3840	536.622437	1686.11304
3850	530.577393	1678.14709
3860	524.532288	1670.18103
3870	518.487244	1662.21509
3880	512.442139	1654.24902
3890	506.397064	1646.28308
3900	500.35199	1638.31714
3910	494.306915	1630.35107
3920	488.261841	1622.38513
3930	482.216766	1614.41907
3940	476.171692	1606.45312
3950	470.126617	1598.48706
3960	464.081543	1590.52112
3970	458.036469	1582.55518
3980	451.991394	1574.58911
3990	445.946289	1566.62317
4000	439.901215	1558.6571
4010	433.85614	1550.69116
4020	427.811066	1542.7251
4030	421.765991	1534.75916
4040	415.720917	1526.79321
4050	409.675842	1518.82715
4060	403.630768	1510.86121
4070	397.585693	1502.89514
4080	391.540619	1494.9292
4090	385.495544	1486.96326
4100	379.45047	1478.99719
4110	373.405396	1471.03125
4120	367.360321	1463.06519
4130	361.315247	1455.09924
4140	355.270172	1447.13318
4150	349.225098	1439.16724
4160	343.180023	1431.20129
4170	337.134918	1423.23523
4180	331.089844	1415.26929
4190	325.044769	1407.30322
4200	318.999695	1399.33728
4210	312.95462	1391.37134
4220	306.909546	1383.40527
4230	300.864471	1375.43933
4240	294.819397	1367.47327
4250	288.774323	1359.50732
4260	282.729248	1351.54126
4270	276.684174	1343.57532
4280	270.639099	1335.60938
4290	264.594025	1327.64331
4300	258.54895	1319.67737
4310	252.50386	1311.7113
4320	246.458786	1303.74536
4330	240.413712	1295.7793
4340	234.368637	1287.81335
4350	228.323563	1279.84741
4360	222.278488	1271.88135
4370	216.233414	1263.91541
4380	210.188339	1255.94934
4390	204.143265	1247.9834
4400	198.098175	1240.01746
4410	192.053101	1232.05139
4420	186.008026	1224.08545
4430	179.962952	1216.11938
4440	173.917877	1208.15344
4450	167.872803	1200.18738
4460	161.827728	1192.22144
4470	155.782654	1184.25549
4480	149.737579	1176.28943
4490	143.69249	1168.32349
4500	137.647415	1160.35742
4510	131.602341	1152.39148
4520	125.557266	1144.42542
4530	119.512192	1136.45947
4540	113.467117	1128.49353
4550	107.422043	1120.52747
4560	101.376961	1112.56152
4570	95.3318863	1104.59546
4580	89.2868118	1096.62952
4590	83.2417374	1088.66357
4600	77.1966553	1080.69751
4610	71.1515808	1072.73157
4620	65.1065063	1064.7655
4630	59.0614319	1056.79956
4640	53.0163536	1048.8335
4650	46.9712791	1040.86755
4660	40.9262009	1032.90161
4670	34.8811264	1024.93555
4680	28.83605	1016.9696
4690	22.7909737	1009.0036
4700	16.7458973	1001.0376
4710	10.7008209	993.071594
4720	4.65574503	985.105591
4730	-1.38933122	977.139587
4740	-7.43440723	969.173645
4750	-13.4794836	961.207642
4760	-19.524559	953.241638
4770	-25.5696354	945.275635
4780	-31.6147118	937.309631
4790	-37.65979	929.343628
4800	-43.7048645	921.377625
4810	-49.749939	913.411682
4820	-55.7950172	905.445679
4830	-61.8400917	897.479675
4840	-67.88517	889.513672
4850	-73.9302444	881.547668
4860	-79.9753189	873.581665
4870	-86.020401	865.615723
4880	-92.0654755	857.649719
4890	-98.1105499	849.683716
4900	-104.155624	841.717712
4910	-110.200699	833.751709
4920	-116.245781	825.785706
4930	-122.290855	817.819763
4940	-128.335938	809.85376
4950	-134.381012	801.887756
4960	-140.426086	793.921753
4970	-146.471161	785.95575
4980	-152.516235	777.989746
4990	-158.56131	770.023804
5000	-164.606384	762.0578
5010	-170.651459	754.091797
5020	-176.696533	746.125793
5030	-182.741623	738.15979
5040	-188.786697	730.193787
5050	-194.831772	722.227783
5060	-200.876846	714.261841
5070	-206.921921	706.295837
5080	-212.966995	698.329834
5090	-219.01207	690.363831
5100	-225.057144	682.397827
5110	-231.102219	674.431824
5120	-237.147308	666.465881
5130	-243.192383	658.499878
5140	-249.237457	650.533875
5150	-255.282532	642.567871
5160	-261.327606	634.601868
5170	-267.372681	626.635864
5180	-273.417755	618.669922
5190	-279.46283	610.703918
5200	-285.686829	602.878967
5210	-292.410706	595.479431
5220	-299.612579	588.544312
5230	-307.260468	582.10437
5240	-315.320374	576.188232
5250	-323.75647	570.822144
5260	-332.531311	566.029907
5270	-341.605927	561.832947
5280	-350.939941	558.249817
5290	-360.491943	555.296448
5300	-370.219482	552.985962
5310	-380.079285	551.328674
5320	-390.027618	550.331848
5330	-400.020264	550
5340	-410.012817	550.334534
5350	-419.960876	551.334045
5360	-429.820282	552.994019
5370	-439.54715	555.307129
5380	-449.098358	558.263123
5390	-458.431427	561.848755
5400	-467.504883	566.048157
5410	-476.278442	570.842712
5420	-484.713104	576.211121
5430	-492.771393	582.129456
5440	-500.417542	588.571472
5450	-507.617523	595.508545
5460	-514.339417	602.909851
5470	-520.553284	610.742493
5480	-526.231628	618.971741
5490	-531.34906	627.560913
5500	-535.882996	636.471924
5510	-539.813232	645.665222
5520	-543.122253	655.099915
5530	-545.795471	664.73407
5540	-547.820923	674.524902
5550	-549.189636	684.428955
5560	-549.895508	694.4021
5570	-549.935425	704.400208
5580	-549.309265	714.378723
5590	-548.019714	724.293335
5600	-546.07251	734.100037
5610	-543.476379	743.755249
5620	-540.242798	753.216064
5630	-536.386169	762.44043
5640	-531.923584	771.387451
5650	-526.874878	780.017273
5660	-521.262512	788.291565
5670	-515.145081	796.200867
5680	-508.91983	804.026855
5690	-502.69458	811.852844
5700	-496.469299	819.678833
5710	-490.244049	827.504822
5720	-484.018768	835.33075
5730	-477.793488	843.156738
5740	-471.568237	850.982727
5750	-465.342957	858.808716
5760	-459.117706	866.634705
5770	-452.892426	874.460693
5780	-446.667145	882.286682
5790	-440.441895	890.112671
5800	-434.216614	897.93866
5810	-427.991364	905.764648
5820	-421.766083	913.590637
5830	-415.540802	921.416626
5840	-409.315552	929.242615
5850	-403.090271	937.068604
5860	-396.865021	944.894531
5870	-390.63974	952.72052
5880	-384.414459	960.546509
5890	-378.189209	968.372498
5900	-371.963928	976.198486
5910	-365.738678	984.024475
5920	-359.513397	991.850464
5930	-353.288116	999.676453
5940	-347.062866	1007.50244
5950	-340.837585	1015.32843
5960	-334.612335	1023.15442
5970	-328.387054	1030.98035
5980	-322.161774	1038.8064
5990	-315.936523	1046.63232
6000	-309.711243	1054.45837
6010	-303.485992	1062.2843
6020	-297.260712	1070.11035
6030	-291.035431	1077.93628
6040	-284.810181	1085.76233
6050	-278.5849	1093.58826
6060	-272.35965	1101.41431
6070	-266.134369	1109.24023
6080	-259.909088	1117.06616
6090	-253.683838	1124.89221
6100	-247.458572	1132.71814
6110	-241.233292	1140.54419
6120	-235.008026	1148.37012
6130	-228.782761	1156.19617
6140	-222.557495	1164.02209
6150	-216.33223	1171.84814
6160	-210.106949	1179.67407
6170	-203.881683	1187.50012
6180	-197.656418	1195.32605
6190	-191.431152	1203.1521
6200	-185.205887	1210.97803
6210	-178.980606	1218.80408
6220	-172.755341	1226.63
6230	-166.530075	1234.45593
6240	-160.30481	1242.28198
6250	-154.079544	1250.10791
6260	-147.854263	1257.93396
6270	-141.628998	1265.75989
6280	-135.403732	1273.58594
6290	-129.178467	1281.41187
6300	-122.953194	1289.23792
6310	-116.727928	1297.06384
6320	-110.502655	1304.88989
6330	-104.27739	1312.71582
6340	-98.052124	1320.54187
6350	-91.8268509	1328.3678
6360	-85.6015854	1336.19373
6370	-79.3763199	1344.01978
6380	-73.1510468	1351.8457
6390	-66.9257812	1359.67175
6400	-60.7005119	1367.49768
6410	-54.4752426	1375.32373
6420	-48.2499733	1383.14966
6430	-42.024704	1390.97571
6440	-35.7994385	1398.80164
6450	-29.5741692	1406.62769
6460	-23.3488998	1414.45361
6470	-17.1236305	1422.27966
6480	-10.8983631	1430.10559
6490	-4.67309427	1437.93164
6500	1.55217409	1445.75757
6510	7.77744246	1453.5835
6520	14.0027113	1461.40955
6530	20.2279797	1469.23547
6540	26.453249	1477.06152
6550	32.6785164	1484.88745
6560	38.9037857	1492.7135
6570	45.129055	1500.53943
6580	51.3543205	1508.36548
6590	57.5795898	1516.19141
6600	63.8048592	1524.01746
6610	70.0301285	1531.84338
6620	76.255394	1539.66943
6630	82.4806671	1547.49536
6640	88.7059326	1555.32129
6650	94.9311981	1563.14734
6660	101.156471	1570.97327
6670	107.381737	1578.79932
6680	113.60701	1586.62524
6690	119.832275	1594.45129
6700	126.057541	1602.27722
6710	132.282806	1610.10327
6720	138.461044	1617.96619
6730	144.395248	1626.01453
6740	150.057938	1634.2561
6750	155.442795	1642.68188
6760	160.543869	1651.28247
6770	165.355453	1660.04834
6780	169.872253	1668.9696
6790	174.089203	1678.0365
6800	178.001648	1687.23877
6810	181.605225	1696.56641
6820	184.895935	1706.00903
6830	187.870132	1715.55603
6840	190.52449	1725.19678
6850	192.856079	1734.92078
6860	194.862305	1744.71692
6870	196.540939	1754.57458
6880	197.890106	1764.48267
6890	198.908325	1774.43018
6900	199.594452	1784.40625
6910	199.947723	1794.39954
6920	199.967743	1804.39905
6930	199.65451	1814.39368
6940	199.008347	1824.37231
6950	198.029984	1834.32385
6960	196.72052	1844.2373
6970	195.08139	1854.10156
6980	193.11441	1863.90576
6990	190.821793	1873.63892
7000	188.20607	1883.29028
7010	185.270142	1892.84912
7020	182.017273	1902.30469
7030	178.45108	1911.64673
7040	174.575531	1920.86475
7050	170.394928	1929.94836
7060	165.91391	1938.8877
7070	161.137466	1947.67273
7080	156.070892	1956.29358
7090	150.719818	1964.74097
7100	145.090195	1973.00525
7110	139.188278	1981.07727
7120	133.020615	1988.94812
7130	126.59407	1996.60913
7140	119.915771	2004.05164
7150	112.993149	2011.26746
7160	105.833885	2018.24854
7170	98.4459381	2024.98718
7180	90.8375244	2031.47583
7190	83.0170822	2037.70728
7200	74.9933014	2043.67468
7210	66.7751083	2049.37134
7220	58.3716278	2054.79102
7230	49.7921906	2059.92749
7240	41.0463371	2064.77515
7250	32.1437759	2069.32886
7260	23.0944042	2073.58325
7270	13.9082747	2077.53369
7280	4.59559059	2081.17578
7290	-4.83330011	2084.50537
7300	-14.3679209	2087.51904
7310	-23.9976807	2090.21313
7320	-33.7118797	2092.58472
7330	-43.4997253	2094.63159
7340	-53.3503418	2096.35083
7350	-63.2527885	2097.74097
7360	-73.1960602	2098.80029
7370	-83.1691132	2099.52759
7380	-93.1608582	2099.92212
7390	-103.16021	2099.9834
7400	-113.156052	2099.71143
7410	-123.137268	2099.10645
7420	-133.092789	2098.16919
7430	-143.011536	2096.90063
7440	-152.882492	2095.30225
7450	-162.694702	2093.37573
7460	-172.437271	2091.12354
7470	-182.09935	2088.54761
7480	-191.670212	2085.65112
7490	-201.139221	2082.43726
7500	-210.49588	2078.90967
7510	-219.729767	2075.07227
7520	-228.830643	2070.9292
7530	-237.788376	2066.48511
7540	-246.593033	2061.74512
7550	-255.234818	2056.71411
7560	-263.704132	2051.39795
7570	-271.991577	2045.80261
7580	-280.087952	2039.93408
7590	-287.984222	2033.79895
7600	-295.671631	2027.40405
7610	-303.141693	2020.75659
7620	-310.386017	2013.86377
7630	-317.396637	2006.7334
7640	-324.16571	1999.37341
7650	-330.68573	1991.79175
7660	-336.957916	1984.00378
7670	-343.157837	1976.15771
7680	-349.357727	1968.31165
7690	-355.557648	1960.46558
7700	-361.757568	1952.61951
7710	-367.957489	1944.77344
7720	-374.157379	1936.92725
7730	-380.3573	1929.08118
7740	-386.55722	1921.23511
7750	-392.757141	1913.38904
7760	-398.957031	1905.54297
7770	-405.156952	1897.6969
7780	-411.356873	1889.85083
7790	-417.556793	1882.00464
7800	-423.756683	1874.15857
7810	-429.956604	1866.3125
7820	-436.156525	1858.46643
7830	-442.356445	1850.62036
7840	-448.556335	1842.77429
7850	-454.756256	1834.92822
7860	-460.956177	1827.08203
7870	-467.156097	1819.23596
7880	-473.355988	1811.38989
7890	-479.555908	1803.54382
7900	-485.755829	1795.69775
7910	-491.95575	1787.85168
7920	-498.15564	1780.00549
7930	-504.35556	1772.15942
7940	-510.555481	1764.31335
7950	-516.755371	1756.46729
7960	-522.955322	1748.62122
7970	-529.155212	1740.77515
7980	-535.355103	1732.92908
7990	-541.555054	1725.08289
8000	-547.754944	1717.23682
8010	-553.954895	1709.39075
8020	-560.154785	1701.54468
8030	-566.354675	1693.69861
8040	-572.554626	1685.85254
8050	-578.754517	1678.00647
8060	-584.954407	1670.16028
8070	-591.154358	1662.31421
8080	-597.354248	1654.46814
8090	-603.554199	1646.62207
8100	-609.754089	1638.776
8110	-615.953979	1630.92993
8120	-622.153931	1623.08386
8130	-628.353821	1615.23767
8140	-634.553711	1607.3916
8150	-640.753662	1599.54553
8160	-646.953552	1591.69946
8170	-653.153503	1583.85339
8180	-659.353394	1576.00732
8190	-665.553284	1568.16125
8200	-671.753235	1560.31506
8210	-677.953125	1552.46899
8220	-684.153015	1544.62292
8230	-690.352966	1536.77686
8240	-696.552856	1528.93079
8250	-702.752808	1521.08472
8260	-708.952698	1513.23865
8270	-715.152588	1505.39246
8280	-721.352539	1497.54639
8290	-727.552429	1489.70032
8300	-733.752319	1481.85425
8310	-739.952271	1474.00818
8320	-746.152161	1466.16211
8330	-752.352051	1458.31604
8340	-758.552002	1450.46985
8350	-764.751892	1442.62378
8360	-770.951843	1434.77771
8370	-777.151733	1426.93164
8380	-783.351624	1419.08557
8390	-789.551575	1411.2395
8400	-795.751465	1403.39343
8410	-801.951355	1395.54724
8420	-808.151306	1387.70117
8430	-814.351196	1379.8551
8440	-820.551147	1372.00903
8450	-826.751038	1364.16296
8460	-832.950928	1356.31689
8470	-839.150879	1348.47083
8480	-845.350769	1340.62463
8490	-851.550659	1332.77856
8500	-857.75061	1324.9325
8510	-863.9505	1317.08643
8520	-870.150452	1309.24036
8530	-876.350342	1301.39429
8540	-882.550232	1293.54822
8550	-888.750183	1285.70203
8560	-894.950073	1277.85596
8570	-901.149963	1270.00989
8580	-907.349915	1262.16382
8590	-913.549805	1254.31775
8600	-919.749756	1246.47168
8610	-925.949646	1238.62561
8620	-932.149536	1230.77942
8630	-938.349487	1222.93335
8640	-944.549377	1215.08728
8650	-950.749268	1207.24121
8660	-956.949219	1199.39514
8670	-963.149109	1191.54907
8680	-969.34906	1183.703
8690	-975.54895	1175.85681
8700	-981.74884	1168.01074
8710	-987.948792	1160.16467
8720	-994.148682	1152.3186
8730	-1000.34857	1144.47253
8740	-1006.54852	1136.62646
8750	-1012.74841	1128.7804
8760	-1018.94836	1120.9342
8770	-1025.14819	1113.08813
8780	-1031.34814	1105.24207
8790	-1037.5481	1097.396
8800	-1043.74805	1089.54993
8810	-1049.94788	1081.70386
8820	-1056.14783	1073.85779
8830	-1062.34778	1066.0116
8840	-1068.54761	1058.16553
8850	-1074.74756	1050.31946
8860	-1080.94751	1042.47339
8870	-1087.14734	1034.62732
8880	-1093.34729	1026.78125
8890	-1099.54724	1018.93512
8900	-1105.74707	1011.08905
8910	-1111.94702	1003.24298
8920	-1118.14697	995.396851
8930	-1124.3468	987.550781
8940	-1130.54675	979.704712
8950	-1136.7467	971.858582
8960	-1142.94666	964.012512
8970	-1149.14648	956.166443
8980	-1155.34644	948.320374
8990	-1161.54639	940.474243
9000	-1167.74622	932.628174
9010	-1173.94617	924.782104
9020	-1180.14612	916.935974
9030	-1186.34595	909.089905
9040	-1192.5459	901.243835
9050	-1198.74585	893.397766
9060	-1204.94568	885.551636
9070	-1211.14563	877.705566
9080	-1217.34558	869.859497
9090	-1223.54541	862.013367
9100	-1229.74536	854.167297
9110	-1235.94531	846.321228
9120	-1242.14526	838.475098
9130	-1248.34509	830.629028
9140	-1254.54504	822.782959
9150	-1260.745	814.93689
9160	-1266.94482	807.090759
9170	-1273.14478	799.24469
9180	-1279.34473	791.398621
9190	-1285.54456	783.55249
9200	-1291.74451	775.706421
9210	-1297.94446	767.860352
9220	-1304.14429	760.014282
9230	-1310.34424	752.168152
9240	-1316.54419	744.322083
9250	-1322.75879	736.487793
9260	-1329.48535	729.093872
9270	-1336.91638	722.408386
9280	-1344.97778	716.498169
9290	-1353.58899	711.422241
9300	-1362.66382	707.231384
9310	-1372.11182	703.967468
9320	-1381.83838	701.663025
9330	-1391.74646	700.341187
9340	-1401.73694	700.015076
9350	-1411.71008	700.687988
9360	-1421.56628	702.35321
9370	-1431.20691	704.99408
9380	-1440.53577	708.584167
9390	-1449.45959	713.087708
9400	-1457.88928	718.459656
9410	-1465.74048	724.646301
9420	-1472.93494	731.585815
9430	-1479.40051	739.208984
9440	-1485.07288	747.439514
9450	-1489.89514	756.19519
9460	-1493.81921	765.38855
9470	-1496.80591	774.927795
9480	-1498.82532	784.717529
9490	-1499.8573	794.659912
9500	-1500	804.657349
9510	-1500	814.657349
9520	-1500	824.657349
9530	-1500	834.657349
9540	-1500	844.657349
9550	-1500	854.657349
9560	-1500	864.657349
9570	-1500	874.657349
9580	-1500	884.657349
9590	-1500	894.657349
9600	-1500	904.657349
9610	-1500	914.657349
9620	-1500	924.657349
9630	-1500	934.657349
9640	-1500	944.657349
9650	-1500	954.657349
9660	-1500	964.657349
9670	-1500	974.657349
9680	-1500	984.657349
9690	-1500	994.657349
9700	-1500.02173	1004.65729
9710	-1500.21484	1014.65527
9720	-1500.60791	1024.64734
9730	-1501.20068	1034.62964
9740	-1501.99292	1044.59802
9750	-1502.9845	1054.54858
9760	-1504.1748	1064.47729
9770	-1505.56335	1074.38025
9780	-1507.14978	1084.25342
9790	-1508.93335	1094.09302
9800	-1510.91321	1103.89478
9810	-1513.08887	1113.65515
9820	-1515.45911	1123.37
9830	-1518.02332	1133.03552
9840	-1520.78015	1142.64771
9850	-1523.71863	1152.20618
9860	-1526.57874	1161.78833
9870	-1529.2467	1171.42566
9880	-1531.72144	1181.11438
9890	-1534.00183	1190.85071
9900	-1536.08704	1200.63074
9910	-1537.97632	1210.45056
9920	-1539.66882	1220.30603
9930	-1541.16382	1230.19348
9940	-1542.46094	1240.10889
9950	-1543.55933	1250.04822
9960	-1544.45886	1260.00745
9970	-1545.15894	1269.98279
9980	-1545.65942	1279.97009
9990	-1545.96008	1289.96545
10000	-1546.06079	1299.96472
10010	-1545.96155	1309.96411
10020	-1545.66223	1319.95947
10030	-1545.16321	1329.94678
10040	-1544.46448	1339.92224
10050	-1543.56641	1349.88159
10060	-1542.46936	1359.82104
10070	-1541.17371	1369.73657
10080	-1539.68005	1379.62427
10090	-1537.98901	1389.4801
10100	-1536.10107	1399.30005
10110	-1534.01721	1409.08044
10120	-1531.73816	1418.81702
10130	-1529.26489	1428.50623
10140	-1526.59827	1438.14392
10150	-1523.7395	1447.72644
10160	-1520.80029	1457.28467
10170	-1518.04211	1466.89648
10180	-1515.47656	1476.56165
10190	-1513.10486	1486.27612
10200	-1510.92786	1496.03613
10210	-1508.94653	1505.83777
10220	-1507.16162	1515.677
10230	-1505.57385	1525.54993
10240	-1504.18384	1535.45276
10250	-1502.99219	1545.38123
